workload,trace_id,node_id,replay_32k_eligible,tool_name,recorded_error
minisweagent,sqlfluff__sqlfluff-2419,tool-029,True,bash,False
minisweagent,sqlfluff__sqlfluff-2419,tool-030,True,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-001,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-002,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-003,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-004,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-005,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-006,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-007,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-008,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-009,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-010,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-011,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-012,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-013,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-014,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-015,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-016,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-017,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-018,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-019,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-020,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-021,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-022,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-023,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-024,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-025,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-026,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-027,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-028,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-029,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-030,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-031,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-032,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-033,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-034,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-035,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-036,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-037,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-038,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-039,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-040,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-041,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-042,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-043,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-044,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-045,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-046,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-047,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-048,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-049,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-050,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-051,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-052,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-053,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-054,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-055,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-056,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-057,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-058,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-059,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-060,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-061,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-062,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-063,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-064,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-065,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-066,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-067,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-068,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-069,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-070,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-071,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-072,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-073,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-074,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-075,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-076,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-077,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-078,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-079,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-080,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-081,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-082,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-083,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-084,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-085,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-086,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-087,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-088,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-089,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-090,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-091,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-092,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-093,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-094,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-095,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-096,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-097,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-098,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-099,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-100,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-101,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-102,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-103,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-104,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-105,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-106,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-107,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-108,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-109,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-110,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-111,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-112,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-113,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-114,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-115,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-116,False,bash,True
minisweagent,sqlfluff__sqlfluff-1733,tool-117,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-118,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-119,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-120,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-121,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-122,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-123,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-124,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-125,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-126,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-127,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-128,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-129,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-130,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-131,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-132,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-133,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-134,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-135,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-136,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-137,False,bash,False
minisweagent,sqlfluff__sqlfluff-1733,tool-138,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-001,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-002,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-003,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-004,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-005,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-006,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-007,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-008,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-009,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-010,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-011,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-012,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-013,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-014,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-015,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-016,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-017,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-018,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-019,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-020,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-021,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-022,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-023,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-024,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-025,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-026,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-027,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-028,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-029,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-030,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-031,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-032,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-033,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-034,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-035,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-036,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-037,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-038,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-039,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-040,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-041,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-042,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-043,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-044,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-045,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-046,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-047,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-048,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-049,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-050,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-051,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-052,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-053,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-054,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-055,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-056,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-057,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-058,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-059,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-060,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-061,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-062,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-063,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-064,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-065,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-066,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-067,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-068,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-069,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-070,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-071,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-072,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-073,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-074,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-075,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-076,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-077,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-078,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-079,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-080,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-081,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-082,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-083,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-084,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-085,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-086,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-087,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-088,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-089,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-090,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-091,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-092,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-093,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-094,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-095,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-096,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-097,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-098,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-099,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-100,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-101,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-102,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-103,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-104,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-105,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-106,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-107,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-108,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-109,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-110,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-111,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-112,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-113,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-114,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-115,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-116,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-117,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-118,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-119,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-120,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-121,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-122,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-123,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-124,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-125,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-126,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-127,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-128,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-129,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-130,False,bash,True
minisweagent,sqlfluff__sqlfluff-1517,tool-131,False,bash,False
minisweagent,sqlfluff__sqlfluff-1517,tool-132,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-001,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-002,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-003,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-004,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-005,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-006,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-007,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-008,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-009,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-010,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-011,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-012,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-013,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-014,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-015,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-016,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-017,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-018,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-019,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-020,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-021,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-022,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-023,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-024,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-025,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-026,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-027,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-028,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-029,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-030,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-031,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-032,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-033,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-034,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-035,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-036,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-037,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-038,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-039,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-040,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-041,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-042,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-043,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-044,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-045,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-046,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-047,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-048,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-049,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-050,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-051,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-052,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-053,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-054,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-055,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-056,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-057,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-058,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-059,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-060,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-061,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-062,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-063,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-064,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-065,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-066,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-067,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-068,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-069,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-070,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-071,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-072,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-073,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-074,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-075,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-076,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-077,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-078,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-079,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-080,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-081,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-082,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-083,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-084,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-085,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-086,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-087,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-088,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-089,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-090,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-091,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-092,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-093,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-094,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-095,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-096,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-097,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-098,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-099,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-100,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-101,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-102,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-103,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-104,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-105,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-106,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-107,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-108,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-109,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-110,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-111,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-112,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-113,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-114,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-115,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-116,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-117,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-118,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-119,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-120,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-121,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-122,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-123,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-124,False,bash,True
minisweagent,sqlfluff__sqlfluff-1763,tool-125,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-126,False,bash,False
minisweagent,sqlfluff__sqlfluff-1763,tool-127,False,bash,False
