cc,task_id,trace_id,cycle,admission_phase,in_admission_cohort,completed_in_window,finished_after_window,lifecycle_s,setup_s,replay_s,cleanup_s,llm_only_s,tool_only_s,overlap_s,replay_gaps_s,llm_calls,output_tokens
4,00113,872bfbb1-9ccf-49f6-8c5f-aa22818ccd66,2,measurement,True,True,False,57.09888944996055,10.733523,41.4327,4.932666449960557,36.01840329170227,5.4121623039245605,0.0,0.0021343231201171875,12,2510
4,00114,71345b0a-9c7d-4b50-b2bf-937ec5879845,2,measurement,True,True,False,42.93658553401474,10.791864,27.205234,4.939487534014734,23.892611026763916,3.31132173538208,0.0,0.0013012886047363281,8,1598
4,00115,32102e3e-d12a-4209-9163-7b3a104efe5d,2,measurement,True,True,False,27.875494970940053,10.566782,12.448192,4.860520970940053,11.747519969940186,0.7001180648803711,0.0,0.0005538463592529297,3,814
4,00116,e961a717-6b25-4175-8a68-874d28190ee4,2,measurement,True,True,False,51.42953001696151,10.65005,36.079637,4.699843016961509,33.55939722061157,2.5191690921783447,0.0,0.0010707378387451172,6,2425
4,00117,624cbf11-6a41-4692-af9c-36b3e5ca3130,2,measurement,True,False,True,82.06369341502432,10.731324,66.515712,4.8166574150243235,56.46485257148743,10.046745538711548,0.0,0.004113912582397461,22,4188
4,00118,65da0822-a48a-4a68-bbad-8ed1b835a834,2,measurement,True,True,False,52.826358573976904,10.774438,37.279257,4.772663573976899,31.013458967208862,6.263730049133301,0.0,0.002068042755126953,10,2249
4,00119,56db2318-640f-477a-a82f-bc93ad13e882,2,measurement,True,False,True,39.18734173907433,10.520759,23.843969,4.8226137390743276,23.46921682357788,0.3743159770965576,0.0,0.0004363059997558594,3,1985
4,00120,c8b7e059-c60d-472e-ad64-3b04ae1166dc,2,measurement,True,False,True,81.31594706489705,10.402251,66.00745,4.906246064897033,46.601654052734375,19.390050172805786,0.0,0.015745878219604492,40,3223
8,00001,872bfbb1-9ccf-49f6-8c5f-aa22818ccd66,1,warmup,False,False,False,68.38407866295893,11.986551,51.292542,5.104985662958931,45.83874297142029,5.451586961746216,0.0,0.002212047576904297,12,2510
8,00002,0bb3b44a-ede5-4db5-a520-4e844b0079c5,1,warmup,False,True,False,181.66710520000197,11.888079,164.831945,4.947081200001975,160.50710892677307,4.322921991348267,0.0,0.0019140243530273438,10,10273
8,00003,023e9d44-96ae-4eed-b912-244ee8c3b994,1,warmup,False,True,False,237.70424083492253,11.985443,220.846538,4.872259834922517,213.6387655735016,7.205228805541992,0.0,0.0025436878204345703,15,13505
8,00004,6b078778-0b90-464d-83f6-59511c811b01,1,warmup,False,False,False,36.23560630506836,11.798419,19.607471,4.829716305068356,17.764573097229004,1.842113971710205,0.0,0.0007839202880859375,4,591
8,00005,ecbc4f94-95a3-4cc7-b255-6741a458a625,1,warmup,False,False,False,58.98275470000226,11.610121,42.378564,4.994069700002264,36.17566108703613,6.201530933380127,0.0,0.0013718605041503906,8,1729
8,00006,17b5a6a3-bc87-42e8-b0fb-6ab0781ef2cc,1,warmup,False,False,False,45.035250935005024,11.720416,28.29284,5.021994935005022,25.12903094291687,3.1628172397613525,0.0,0.0009918212890625,6,1023
8,00007,7b5377b0-3f38-4103-8ad2-90fe89864c04,1,warmup,False,False,False,49.382359395967796,12.139113,32.314324,4.9289223959677955,30.88972806930542,1.4240708351135254,0.0,0.0005249977111816406,3,1565
8,00008,9d191bce-651d-4746-be2d-7ef8ecadb9c2,1,warmup,False,False,False,35.30921417707577,11.963582,18.416294,4.9293381770757705,16.486018896102905,1.9296457767486572,0.0,0.000629425048828125,4,445
8,00009,b7f857e4-d8aa-4387-af2a-0e844df5b9d8,1,warmup,False,True,False,90.9654559789924,10.645554,75.200045,5.119856978992388,68.21015501022339,6.987539052963257,0.0,0.002351045608520508,15,4525
8,00010,384d0dd8-e8a4-4cfe-963c-d37f256e7662,1,warmup,False,True,False,283.4675516169518,10.940544,267.488202,5.038805616951834,216.34796953201294,51.12167501449585,0.0,0.01855754852294922,106,11961
8,00011,e8cb5b03-41e0-4086-99e5-f6806cd97211,1,warmup,False,False,False,37.272565566934645,10.876933,21.352414,5.0432185669346445,16.318328142166138,5.033312797546387,0.0,0.0007729530334472656,5,1106
8,00012,a1e91b78-d3d8-4675-bb8d-62741b4b68a6,1,warmup,False,False,False,26.475043957005255,10.625183,10.865446,4.984414957005255,8.86585783958435,1.9988620281219482,0.0,0.0007262229919433594,4,559
8,00013,42576abe-0deb-4869-8c63-225c2d75a95a,1,warmup,False,False,False,30.696067017968744,10.669605,15.056839,4.969623017968743,14.847923755645752,0.20847797393798828,0.0,0.0004372596740722656,3,1092
8,00014,48eb8242-1099-4c26-95d4-ef22b002457a,1,warmup,False,True,False,128.99289678095374,10.872073,113.092984,5.027839780953741,102.4356164932251,10.653982162475586,0.0,0.003385305404663086,19,6258
8,00015,8b3379c0-0981-4f5b-8407-6444610cb212,1,warmup,False,True,False,72.53041225601919,10.912784,56.665599,4.952029256019188,43.995577573776245,12.66519570350647,0.0,0.0048258304595947266,25,2506
8,00016,7dd30055-0198-452e-8c25-f73dbe27dcb8,1,warmup,False,True,False,61.07557108299807,10.803155,45.266228,5.006188082998065,40.5007700920105,4.763673782348633,0.0,0.0017840862274169922,10,2403
8,00017,87c610df-bef7-4932-b950-1d83ef4e282b,1,warmup,False,True,False,44.212112131062895,10.488847,28.687006,5.036259131062895,25.461495399475098,3.2242207527160645,0.0,0.0012898445129394531,7,1515
8,00018,c8b7e059-c60d-472e-ad64-3b04ae1166dc,1,measurement,True,True,False,100.64072242705151,10.688536,85.07374,4.878446427051514,65.96868109703064,19.098448038101196,0.0,0.006610870361328125,40,3223
8,00019,7619a514-5fa8-43ef-9143-83b66a43d7a4,1,measurement,True,True,False,52.05422169098165,10.79427,36.18953,5.070421690981654,29.515716314315796,6.671534061431885,0.0,0.002279520034790039,12,1681
8,00020,708b99c5-e4a7-49cb-a5cf-933c8d46470d,1,measurement,True,True,False,48.5365289010806,10.764484,32.84745,4.924594901080603,27.643789052963257,5.20163893699646,0.0,0.0020220279693603516,12,1493
8,00021,67e8878b-5cef-4375-804e-e6291fdbe78a,1,measurement,True,True,False,79.11207437503617,10.649571,63.691357,4.7711463750361744,63.20769691467285,0.4823758602142334,0.0,0.0012841224670410156,7,3766
8,00022,65da0822-a48a-4a68-bbad-8ed1b835a834,1,measurement,True,True,False,56.42578291508835,10.773356,40.74553,4.906896915088346,34.42157793045044,6.322502851486206,0.0,0.0014491081237792969,10,2249
8,00023,cabe07ed-9eca-40ea-8ead-410ef5e83f91,1,measurement,True,True,False,41.809928508941084,10.756588,26.179029,4.874311508941084,21.815261840820312,4.362157821655273,0.0,0.0016093254089355469,9,1161
8,00024,c61d22de-5f6c-4958-a7f6-5e9707bd3466,1,measurement,True,True,False,41.96906424802728,11.001212,25.911586,5.056266248027278,24.238938093185425,1.6717278957366943,0.0,0.0009200572967529297,6,1358
8,00025,b9763138-c053-4832-9f55-86200cb1f99c,1,measurement,True,True,False,37.34088127105497,10.578129,21.900787,4.861965271054967,20.817613124847412,1.0826120376586914,0.0,0.0005619525909423828,3,1246
8,00026,bfcd99e1-0690-4b53-a85c-0174a8629083,1,measurement,True,True,False,73.06597929506097,11.089952,56.951134,5.02489329506097,55.684659004211426,1.2654120922088623,0.0,0.0010628700256347656,7,3270
8,00027,32102e3e-d12a-4209-9163-7b3a104efe5d,1,measurement,True,True,False,28.94445924903266,11.359749,12.747048,4.837662249032661,12.007037162780762,0.7395999431610107,0.0,0.0004107952117919922,3,814
8,00028,0a65cb96-cb6e-4a6a-8aae-c1084f613456,1,measurement,True,True,False,61.59500178298913,11.254575,45.465144,4.8752827829891245,40.87938714027405,4.5838942527771,0.0,0.0018625259399414062,11,2259
8,00029,305ac316-eef6-4446-960a-92d80d542f82,1,measurement,True,True,False,34.677207564003766,11.220887,18.600124,4.856196564003767,15.383275270462036,3.2158069610595703,0.0,0.0010416507720947266,6,635
8,00030,50f58759-7bd6-406f-9b0d-5692beb2a926,1,measurement,True,True,False,89.9742363129044,11.221139,73.754717,4.998380312904402,64.8164484500885,8.933945894241333,0.0,0.00432276725769043,27,3281
8,00031,9b54f9d9-35ee-4a14-b62f-d130ea00317f,1,measurement,True,True,False,373.89861949707847,11.002073,357.821763,5.074783497078499,357.049458026886,0.7706780433654785,0.0,0.0016269683837890625,8,21744
8,00032,4b6bb5f7-f634-410e-815d-e673ab7f8632,1,measurement,True,True,False,33.888169615063816,11.056235,17.939387,4.892547615063815,15.612573862075806,2.325859785079956,0.0,0.0009534358978271484,7,712
8,00033,0ff53813-3367-4f43-bcbd-3fd725c1bf4b,1,measurement,True,True,False,49.87019140506163,10.511933,34.444461,4.913797405061636,26.56037712097168,7.8828959465026855,0.0,0.001188039779663086,7,1344
8,00034,983bba7c-c092-455f-b6c9-7857003d48fc,1,measurement,True,True,False,116.54221605998464,10.67,101.00081,4.871406059984636,91.29133749008179,9.704628229141235,0.0,0.004844188690185547,30,5164
8,00035,bec74516-02fc-48dc-b202-55e78d0e17cf,1,measurement,True,True,False,80.28671954700258,10.569114,64.59302,5.124585547002582,62.702813148498535,1.888005018234253,0.0,0.0022017955780029297,15,3512
8,00036,ebbc1f13-d24d-40df-9068-adcf735b4240,1,measurement,True,True,False,143.45608022797387,10.503577,127.920943,5.03156022797387,110.2050096988678,17.709393739700317,0.0,0.006539583206176758,40,6724
8,00037,b415aba4-4b68-4fc6-9b89-2c812e55a3e1,1,measurement,True,True,False,59.15570634393953,10.721263,43.386782,5.047661343939531,36.928263664245605,6.4574291706085205,0.0,0.0010890960693359375,7,2240
8,00038,08f3a05f-5947-4089-a4c4-d4bcfaa6b7a0,1,measurement,True,True,False,36.595241600996815,10.766478,20.858031,4.970732600996815,20.411980152130127,0.44544100761413574,0.0,0.0006098747253417969,4,1331
8,00039,56137764-b4e0-45b8-9c52-1866420c3df5,1,measurement,True,True,False,91.23738048691303,10.67602,75.579014,4.9823464869130305,66.12725710868835,9.449176549911499,0.0,0.002580404281616211,18,4111
8,00040,f46b4380-207e-4434-820b-f32ce04ae2a4,1,measurement,True,True,False,45.1204206480179,10.862589,29.231617,5.026214648017898,27.17685103416443,2.054107904434204,0.0,0.0006580352783203125,5,1609
8,00041,851e570a-e3de-4d84-bcfa-cc85578baa59,1,measurement,True,True,False,47.468679225072265,10.574394,31.885995,5.008290225072265,30.316300868988037,1.5689349174499512,0.0,0.000759124755859375,5,1979
8,00042,f3917a3d-1d17-4ee2-90c5-683b072218fe,1,measurement,True,True,False,112.60114849405363,10.640377,97.042227,4.918544494053634,91.41228818893433,5.62732720375061,0.0,0.0026116371154785156,18,5777
8,00043,56db2318-640f-477a-a82f-bc93ad13e882,1,measurement,True,True,False,45.77921355003491,10.730985,30.213369,4.834859550034906,29.828434228897095,0.38450121879577637,0.0,0.0004334449768066406,3,1985
8,00044,8131e2c0-0083-4265-9ce7-78c2d568425d,1,measurement,True,True,False,180.17232553404756,10.322437,164.857715,4.992173534047538,131.65101885795593,33.19739317893982,0.0,0.009302854537963867,64,7263
8,00045,de9887f5-ead8-4727-876f-5a4078f8598c,1,measurement,True,True,False,68.27525153907482,10.763924,52.605932,4.90539553907481,34.717533111572266,17.88634991645813,0.0,0.002048969268798828,14,2003
8,00046,d0633230-7067-47a9-9dbf-ee11e0a2cdd6,1,measurement,True,True,False,195.05008409696165,10.559165,179.670623,4.820296096961641,143.65417075157166,36.01326060295105,0.0,0.003191709518432617,19,8298
8,00047,935e2cff-ae78-4218-b3f5-115589b19dae,1,measurement,True,True,False,52.748949649045244,10.887176,36.979934,4.881839649045247,31.206560134887695,5.7713868618011475,0.0,0.001986980438232422,13,1848
8,00048,50ad0280-0819-4bd9-b275-5de32d3b5bcb,1,measurement,True,True,False,56.27097400999628,10.610452,40.790551,4.869971009996277,40.62718605995178,0.1631309986114502,0.0,0.0002338886260986328,2,2620
8,00049,33d8ea3b-6c6b-4ff1-803d-7e270dea8a57,1,measurement,True,True,False,213.2282407140592,10.564958,197.614562,5.048720714059215,183.20152139663696,14.403416156768799,0.0,0.009624481201171875,67,9312
8,00050,544b7f0c-173a-4377-8d56-57b36eb26ddf,1,measurement,True,True,False,50.164519016980194,10.709866,34.477129,4.9775240169801975,27.736999034881592,6.738262176513672,0.0,0.0018677711486816406,11,1507
8,00051,54612da3-fd56-4941-80f4-5eb82330de25,1,measurement,True,True,False,29.059440045966767,11.109176,13.03568,4.91458404596677,12.555521011352539,0.47959399223327637,0.0,0.0005650520324707031,3,741
8,00052,2a649bb1-795f-4a01-b3be-9a01868dae73,1,measurement,True,True,False,66.68154574593063,10.883093,50.848185,4.950267745930631,42.77950096130371,8.065423011779785,0.0,0.003261089324951172,18,2095
8,00053,a7feb290-76bb-4cb7-8800-7edaf7954f2f,1,measurement,True,True,False,200.09690658992622,10.634654,184.589112,4.873140589926209,180.90163350105286,3.678943395614624,0.0,0.008535146713256836,54,9553
8,00054,08cae58d-4084-4616-b6dd-dd6534e4825b,1,measurement,True,True,False,208.21310034999624,10.45798,192.842374,4.91274634999624,181.5978672504425,11.240073919296265,0.0,0.0044329166412353516,25,10313
8,00055,3627a8be-a77f-41bb-b807-7e1bd4c0ebdf,1,measurement,True,True,False,39.686312600038946,10.561954,24.096369,5.027989600038946,20.990449905395508,3.1045279502868652,0.0,0.0013911724090576172,9,1169
8,00056,0a3cd321-3e76-4622-911b-0fda2e5d6b1a,1,measurement,True,True,False,60.37865123094525,10.48351,44.779192,5.1159492309452475,43.075032234191895,1.703005075454712,0.0,0.0011546611785888672,8,2141
8,00057,4d51c4bf-4b0e-4f3d-897b-3f6687a7d9f2,1,measurement,True,True,False,43.450332623091526,10.722652,27.902676,4.82500462309153,27.22750997543335,0.6746740341186523,0.0,0.000492095947265625,3,1388
8,00058,d1af70ea-a9a4-421a-b9cc-94b5e02f1788,1,measurement,True,True,False,157.24791175406426,10.696971,141.515045,5.035895754064285,127.21156525611877,14.2992103099823,0.0,0.00426936149597168,25,7084
8,00059,65638e28-7f37-4fa7-b7b9-8c19bb609879,1,measurement,True,True,False,114.4407597919926,11.10452,97.866493,5.469746791992591,81.87788915634155,15.983280658721924,0.0,0.005323171615600586,34,4192
8,00060,04a04a9b-226c-43fd-b319-d5e89743676f,1,measurement,True,True,False,100.3081633290276,10.888437,84.450666,4.969060329027599,79.07982015609741,5.369336128234863,0.0,0.0015096664428710938,9,4408
8,00061,6f37996b-2ac7-44b0-8e68-6d28256631b4,1,measurement,True,True,False,46.07830267294776,10.704871,30.482734,4.890697672947759,30.101274013519287,0.3810110092163086,0.0,0.0004489421844482422,3,1587
8,00062,20194330-9976-4043-8632-f8485c6c71b2,1,measurement,True,True,False,70.31854580598883,10.635726,54.531412,5.151407805988832,44.719685316085815,9.808207750320435,0.0,0.003518819808959961,21,2404
8,00063,5188369a-3bbe-43d8-8b94-11558f909a08,1,measurement,True,True,False,55.79298975702841,10.831095,23.259062,21.70283275702841,21.153419017791748,2.1039860248565674,0.0,0.0016570091247558594,11,1090
8,00064,5d0080cb-90d7-4712-bc33-848150e917d3,1,measurement,True,True,False,30.74994504498318,10.733224,14.879458,5.137263044983179,12.489848136901855,2.3888230323791504,0.0,0.0007867813110351562,5,527
8,00065,624cbf11-6a41-4692-af9c-36b3e5ca3130,1,measurement,True,True,False,90.87779418705031,10.553577,75.333671,4.990546187050313,65.45998787879944,9.870407581329346,0.0,0.003275632858276367,22,4188
8,00066,11af4e1a-5f45-467d-9aeb-46f4bb0bf034,1,measurement,True,True,False,37.33530753897503,10.690575,21.679224,4.965508538975026,18.422785997390747,3.255213975906372,0.0,0.0012240409851074219,8,1192
8,00067,676e5e31-a554-4acc-9286-b60d90a92d26,1,measurement,True,True,False,290.75527387601323,10.999509,274.81328,4.942484876013225,263.7938623428345,11.014230012893677,0.0,0.0051877498626708984,29,13829
8,00068,dc28cf18-6431-458b-83ef-64b3ce566c10,1,measurement,True,True,False,58.12733951606788,11.025817,42.16309,4.938432516067877,41.86547303199768,0.29709506034851074,0.0,0.0005218982696533203,3,3039
8,00069,e961a717-6b25-4175-8a68-874d28190ee4,1,measurement,True,True,False,52.84907616197597,11.059003,37.018664,4.771409161975967,34.69747996330261,2.3202550411224365,0.0,0.0009288787841796875,6,2425
8,00070,ad37a656-079a-49f9-a493-7b739c9167d1,1,measurement,True,True,False,33.55912750493735,11.039843,17.606327,4.912957504937353,14.16931414604187,3.435352087020874,0.0,0.0016608238220214844,8,897
8,00071,d700d50d-c707-4dca-90dc-4528cddd0c80,1,measurement,True,True,False,30.275209974963218,10.918037,14.445273,4.9118999749632195,12.553776264190674,1.8908119201660156,0.0,0.0006847381591796875,5,801
8,00072,2d83110e-a098-4ebb-9987-066c06fa42d0,1,measurement,True,True,False,3.413010100950487,0.08436,2.942608,0.38604210095048686,2.9424679279327393,0.0,0.0,0.00014019012451171875,1,150
8,00073,cffe0e32-c9a6-4c52-9877-78ceb4aaa9fb,1,measurement,True,True,False,248.59033756202552,10.758747,232.95335,4.878240562025525,231.89017033576965,1.0611612796783447,0.0,0.002018451690673828,11,12464
8,00074,5cfb274c-0207-4aa7-9575-6ac0bd95d9b2,1,measurement,True,True,False,61.80754962598439,10.773611,46.367898,4.666040625984394,45.31198287010193,1.0549590587615967,0.0,0.0009560585021972656,5,2622
8,00075,e4e91f1c-1dcd-439e-9fdd-cb976f5293fd,1,measurement,True,True,False,50.26032610901166,11.75563,33.447552,5.057144109011659,28.822152137756348,4.623289108276367,0.0,0.002110719680786133,12,1319
8,00076,2dfc4c37-fec1-4518-84a7-10095d30ad75,1,measurement,True,True,False,90.5697756530717,10.945172,74.697123,4.927480653071697,68.79349827766418,5.900438070297241,0.0,0.0031867027282714844,18,2949
8,00077,00d579ea-0889-4fd9-a771-2c8d79835c8d,1,measurement,True,True,False,30.663448989973404,10.678081,15.303243,4.6821249899734045,13.411835193634033,1.8907818794250488,0.0,0.0006258487701416016,4,518
8,00078,ed58682d-bc52-4baa-9eb0-4eb81e1edacc,1,measurement,True,True,False,48.28750385600142,10.82732,32.55457,4.905613856001423,29.590248346328735,2.9629838466644287,0.0,0.0013377666473388672,7,1489
8,00079,df6561b2-7ee5-4540-baab-5095f742716a,1,measurement,True,True,False,365.6221674840199,10.676927,349.944249,5.000991484019892,344.0047800540924,5.935308933258057,0.0,0.0041599273681640625,25,19671
8,00080,7cc4acfa-63fd-4acc-a1a1-e8e529e0a97f,1,measurement,True,True,False,34.10031478200108,10.893434,18.396771,4.810109782001078,17.880976915359497,0.5153100490570068,0.0,0.0004839897155761719,3,866
8,00081,ec09fa32-d03f-4bf8-84b0-1f16922c3ae4,1,measurement,True,True,False,210.74175094102975,11.049524,194.695292,4.996934941029764,170.55911207199097,24.134788990020752,0.0,0.0013909339904785156,7,9043
8,00082,71345b0a-9c7d-4b50-b2bf-937ec5879845,1,measurement,True,True,False,57.377756019937806,10.747309,41.661052,4.9693950199378065,38.73456907272339,2.925260066986084,0.0,0.001222848892211914,8,1598
8,00083,e1fc63a2-da7a-432f-be78-7c4a95598703,1,measurement,True,True,False,66.4115053290734,10.695923,50.873741,4.841841329073404,47.638664960861206,3.233942985534668,0.0,0.001132965087890625,7,2089
8,00084,c714ab3a-da30-4603-bacd-d008800188b9,1,measurement,True,True,False,50.807262575021014,10.726906,35.197953,4.882403575021016,35.009406089782715,0.18801307678222656,0.0,0.0005338191986083984,3,1810
8,00085,366e2f2b-8632-4ef2-81eb-bc3877489217,1,measurement,True,True,False,67.74576569988858,10.584701,52.356618,4.8044466998885795,52.05936121940613,0.2966020107269287,0.0,0.0006546974182128906,4,2746
8,00086,a3fbeb63-0e8c-4a11-bff6-0e3b484c3e9c,1,measurement,True,True,False,83.84351657005027,10.451314,68.39389,4.998312570050274,63.3827919960022,5.009336233139038,0.0,0.0017616748809814453,12,3495
8,00087,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,1,measurement,True,True,False,78.06969993398525,10.764224,62.28905,5.016425933985246,60.45119595527649,1.836721420288086,0.0,0.0011327266693115234,8,3164
8,00088,b816bfce-3d80-4913-a07d-69b752ce6377,1,measurement,True,True,False,35.15543669194449,10.87483,19.392503,4.888103691944487,15.249367952346802,4.142459869384766,0.0,0.000675201416015625,4,790
8,00089,8e867cd7-cff9-4e6c-867a-ff5ddc2550be,1,measurement,True,True,False,33.33763811190147,10.73671,17.571165,5.029763111901467,16.152992248535156,1.417362928390503,0.0,0.0008099079132080078,5,734
8,00090,3ff6b7a9-a5bd-4412-ad92-0cd0d45c0fee,1,measurement,True,True,False,80.78639367199503,10.763723,65.168831,4.853839671995033,58.27663016319275,6.889031171798706,0.0,0.0031697750091552734,18,2682
8,00091,389793a7-ca17-4e82-81cb-2b3a2391b4b9,1,measurement,True,True,False,56.48632110201288,10.782294,40.643297,5.060730102012883,40.33532691001892,0.3075850009918213,0.0,0.00038504600524902344,3,2041
8,00092,e142056d-56ab-4352-b091-b56054bd1359,1,measurement,True,True,False,254.01399225601926,10.860607,238.418566,4.7348192560192786,222.88560914993286,15.532063007354736,0.0,0.0008938312530517578,5,14253
8,00093,f2feb6a4-363c-4c09-a804-0db564eafd68,1,measurement,True,True,False,43.065524168894626,10.55936,27.420334,5.085830168894628,24.362414360046387,3.056861162185669,0.0,0.0010585784912109375,7,1329
8,00094,076c8171-9b3b-49b9-a477-244d2a532826,1,measurement,True,True,False,52.13683717697859,10.450342,36.716104,4.970391176978588,33.546555042266846,3.168156862258911,0.0,0.0013921260833740234,7,2475
8,00095,72e110e7-464c-453c-a309-90a95aed6538,1,measurement,True,True,False,30.013692312058993,10.808261,14.219037,4.986394312058991,11.591288089752197,2.626926898956299,0.0,0.0008220672607421875,6,755
8,00096,b4cc024b-3f5e-480e-b96a-6656493255b5,1,measurement,True,True,False,55.122478873003274,11.240911,38.980039,4.901528873003279,32.90699124336243,6.0711822509765625,0.0,0.001865386962890625,13,1849
8,00097,114d5fd0-e2ae-4b6d-a65a-870da2d19c08,1,measurement,True,True,False,139.35689218598418,11.28072,123.111073,4.965099185984172,112.42728734016418,10.67658543586731,0.0,0.0072002410888671875,43,6487
8,00098,9f41b083-683e-4dcf-9185-ccfeaa88fa45,1,measurement,True,True,False,82.26067741704173,11.999207,67.801902,2.459568417041737,58.603363037109375,9.193475484848022,0.0,0.005063533782958984,26,3389
8,00099,e9a2c537-8232-4c3f-85b0-b52de6bcba99,1,measurement,True,True,False,34.843477417947724,10.725439,19.233862,4.8841764179477245,18.897440671920776,0.3357861042022705,0.0,0.0006351470947265625,4,1112
8,00100,cca530fc-4052-43b2-b130-b30968d8aa44,1,measurement,True,True,False,363.67529080295935,10.618454,348.272159,4.784677802959379,345.61746406555176,2.6524198055267334,0.0,0.002275228500366211,13,20362
8,00101,14569e28-c88c-43e4-8c32-097d35b9a67d,1,measurement,True,True,False,126.17375700001139,10.62496,110.671983,4.876814000011393,108.37949180603027,2.2912328243255615,0.0,0.0012583732604980469,7,7289
8,00102,f0f46385-fc03-4599-b5d3-f56496c3e69f,1,measurement,True,True,False,340.2954548030393,10.518456,324.989563,4.78743580303933,296.1322991847992,28.84802007675171,0.0,0.00924372673034668,55,16130
8,00103,27d5d136-8563-469e-92bf-fd103c28b57c,1,measurement,True,True,False,14.03041052306071,0.085801,13.564363,0.38024652306070905,13.56420111656189,0.0,0.0,0.00016188621520996094,1,843
8,00104,3cef3a44-215e-4aed-8e3b-b1e3f08063b7,1,measurement,True,True,False,36.27654390607495,0.090022,35.810024,0.3764979060749525,31.78477931022644,4.024039030075073,0.0,0.0012056827545166016,7,2154
8,00105,46719c30-f4c3-4cad-be07-d5cb21eee6bb,1,measurement,True,True,False,60.67273727199063,10.149045,45.684352,4.839340271990629,41.86811351776123,3.8144872188568115,0.0,0.0017511844635009766,10,2364
8,00106,4fc2f1ae-8625-45b5-ab34-ad4433bc21f8,1,measurement,True,True,False,46.54177426698152,10.43846,31.130839,4.972475266981519,28.67354726791382,2.4558238983154297,0.0,0.0014679431915283203,7,1683
8,00107,ded28325-3447-4c56-860f-e497d6fb3577,1,measurement,True,True,False,18.9266973559279,10.587222,3.33918,5.000295355927899,3.1365768909454346,0.2023029327392578,0.0,0.0003001689910888672,2,275
8,00108,05407167-39ec-4d3a-a234-73a9120c325d,1,measurement,True,True,False,50.71391891897656,11.19446,34.83152,4.687938918976563,29.080288887023926,5.749011754989624,0.0,0.0022194385528564453,12,1481
8,00109,16d825ff-1623-4176-a5b5-42e0f5c2b0ac,1,measurement,True,False,True,857.9209555899724,11.033967,841.636625,5.250363589972494,778.2092385292053,63.40786385536194,0.0,0.019522666931152344,105,37939
8,00110,c526d8d6-5987-4da9-b24c-83466fa172f3,1,measurement,True,True,False,81.28747857094277,11.029366,65.234325,5.023787570942773,49.04233407974243,16.18865466117859,0.0,0.003336191177368164,20,2318
8,00111,544b7f0c-173a-4377-8d56-57b36eb26ddf,2,measurement,True,True,False,49.65532814699691,10.823106,33.87972,4.952502146996913,27.242926836013794,6.634683847427368,0.0,0.0021092891693115234,11,1507
8,00112,42576abe-0deb-4869-8c63-225c2d75a95a,2,measurement,True,True,False,36.0469908809755,10.831438,20.496659,4.7188938809755,20.302571773529053,0.193572998046875,0.0,0.0005142688751220703,3,1092
8,00113,872bfbb1-9ccf-49f6-8c5f-aa22818ccd66,2,measurement,True,True,False,74.46276939602103,10.909631,58.816668,4.7364703960210335,53.410672664642334,5.40394401550293,0.0,0.0020513534545898438,12,2510
8,00114,71345b0a-9c7d-4b50-b2bf-937ec5879845,2,measurement,True,True,False,54.142010923009366,10.968924,38.423375,4.7497119230093645,35.19038510322571,3.231790065765381,0.0,0.0011997222900390625,8,1598
8,00115,32102e3e-d12a-4209-9163-7b3a104efe5d,2,measurement,True,True,False,35.34369717200752,10.949132,19.373684,5.020881172007524,18.69550108909607,0.6778039932250977,0.0,0.0003788471221923828,3,814
8,00116,e961a717-6b25-4175-8a68-874d28190ee4,2,measurement,True,True,False,66.67212172294967,10.504345,51.41586,4.751916722949666,49.15221285820007,2.2626469135284424,0.0,0.0010001659393310547,6,2425
8,00117,624cbf11-6a41-4692-af9c-36b3e5ca3130,2,measurement,True,True,False,110.09758475900162,10.707814,94.574586,4.815184759001625,84.17669415473938,10.394080877304077,0.0,0.003810882568359375,22,4188
8,00118,65da0822-a48a-4a68-bbad-8ed1b835a834,2,measurement,True,True,False,63.16200698399916,10.778512,47.672776,4.710718983999165,41.41914916038513,6.251854181289673,0.0,0.0017726421356201172,10,2249
8,00119,56db2318-640f-477a-a82f-bc93ad13e882,2,measurement,True,True,False,50.14783588505816,10.548296,34.753664,4.845875885058156,34.376760959625244,0.37645792961120605,0.0,0.0004451274871826172,3,1985
8,00120,c8b7e059-c60d-472e-ad64-3b04ae1166dc,2,measurement,True,True,False,112.77592848206405,10.674129,97.265926,4.835873482064059,76.83029866218567,20.428812503814697,0.0,0.006814718246459961,40,3223
8,00121,05407167-39ec-4d3a-a234-73a9120c325d,2,measurement,True,True,False,47.62084058194887,10.444483,32.227002,4.949355581948872,26.631927967071533,5.592669248580933,0.0,0.0024046897888183594,12,1481
8,00122,d0633230-7067-47a9-9dbf-ee11e0a2cdd6,2,measurement,True,True,False,225.4736105130287,23.234855,197.399732,4.839023513028678,161.21270203590393,36.183953046798706,0.0,0.0030770301818847656,19,8298
8,00123,5d0080cb-90d7-4712-bc33-848150e917d3,2,measurement,True,True,False,30.488848836976103,10.489851,15.211068,4.787929836976103,12.711029052734375,2.4991819858551025,0.0,0.0008568763732910156,5,527
8,00124,14569e28-c88c-43e4-8c32-097d35b9a67d,2,measurement,True,True,False,155.91055717901327,10.579271,139.915773,5.41551317901326,137.6408371925354,2.2736599445343018,0.0,0.001275777816772461,7,7289
