workload,replica,seconds,running,waiting,kv,preemptions,compute_counter,cache_counter,output_counter,cpu,cpu_max,runnable,gpu_busy,gpu_power
openclaw,r01,567.4905116558075,4.0,0.0,0.15302089215132697,0.0,5669074.0,17877024.0,160826.0,9.324808981755808,100.0,8,99.5,204.10500000000002
openclaw,r01,568.493655204773,3.0,0.0,0.17306606437041216,0.0,5669074.0,17877024.0,161150.0,10.0,100.0,8,100.0,191.225
openclaw,r01,569.496719121933,3.0,0.0,0.1725014116318464,0.0,5669848.0,17985264.0,161371.0,9.412498052049244,100.0,7,100.0,207.16750000000002
openclaw,r01,570.4992287158966,3.0,0.0,0.1725014116318464,0.0,5670236.0,18094032.0,161607.0,9.767514432828834,100.0,8,97.25,178.0775
openclaw,r01,571.5018439292908,3.0,0.0,0.1725014116318464,0.0,5670236.0,18094032.0,161889.0,9.60848541569178,100.0,7,100.0,207.935
openclaw,r01,572.505184173584,2.0,0.0,0.11603613777526822,0.0,5670236.0,18094032.0,162160.0,9.767876616295373,100.0,8,100.0,189.7225
openclaw,r01,573.5080897808075,3.0,0.0,0.1733483907396951,0.0,5670804.0,18202800.0,162373.0,9.633671083398285,100.0,7,100.0,208.20499999999998
openclaw,r01,574.5113317966461,3.0,0.0,0.14229249011857703,0.0,5670804.0,18202800.0,162505.0,9.413965087281795,100.0,7,100.0,275.21000000000004
openclaw,r01,575.5135042667389,3.0,0.0,0.14172783738001127,0.0,5684380.0,18238704.0,162750.0,9.417460565359988,100.0,7,100.0,199.79
openclaw,r01,576.5161271095276,3.0,0.0,0.1741953698475438,0.0,5686050.0,18348000.0,162980.0,9.819201995012468,100.0,7,100.0,207.9675
openclaw,r01,577.5189490318298,3.0,0.0,0.1620553359683794,0.0,5686050.0,18348000.0,163221.0,9.770920991117345,100.0,7,99.75,177.5075
openclaw,r01,578.5219085216522,4.0,0.0,0.1671372106154715,0.0,5686637.0,18432480.0,163458.0,9.506712457071496,100.0,7,100.0,206.9875
openclaw,r01,579.5249173641205,4.0,0.0,0.14850367024280064,0.0,5694867.0,18437232.0,163633.0,9.30776426566885,100.0,6,99.5,191.575
openclaw,r01,580.5276265144348,3.0,0.0,0.14511575381140596,0.0,5697105.0,18502704.0,163819.0,9.237010454048994,100.0,8,98.0,184.5975
openclaw,r01,581.5301337242126,1.0,0.0,0.11151891586674201,0.0,5697105.0,18502704.0,164047.0,9.580277734435949,100.0,7,99.75,198.4325
openclaw,r01,582.5326619148254,3.0,0.0,0.12450592885375489,0.0,5700258.0,18519600.0,164176.0,9.395973154362416,100.0,7,100.0,189.3425
openclaw,r01,583.5357122421265,3.0,0.0,0.12394127611518913,0.0,5703240.0,18524352.0,164394.0,9.353078721745907,100.0,7,100.0,198.1325
openclaw,r01,584.5387077331543,3.0,0.0,0.12394127611518913,0.0,5703240.0,18524352.0,164688.0,9.618082618862042,100.0,7,100.0,197.6575
openclaw,r01,585.5418765544891,3.0,0.0,0.12958780350084698,0.0,5703240.0,18524352.0,164846.0,9.520099719538797,100.0,6,100.0,253.24
openclaw,r01,586.5448625087738,3.0,0.0,0.13692828910220212,0.0,5733823.0,18537552.0,164882.0,8.993142144638403,100.0,7,98.5,162.8175
openclaw,r01,587.5475518703461,3.0,0.0,0.18520609824957646,0.0,5737018.0,18630480.0,165056.0,9.684965689332502,100.0,7,100.0,212.10750000000002
openclaw,r01,588.5507056713104,3.0,0.0,0.18661773009599092,0.0,5740497.0,18673776.0,165232.0,9.496335568376734,100.0,7,100.0,210.405
openclaw,r01,589.5535073280334,3.0,0.0,0.1516092603049125,0.0,5740497.0,18673776.0,165477.0,9.584764283484233,100.0,9,100.0,194.6125
openclaw,r01,590.5566303730011,2.0,0.0,0.1278938452851497,0.0,5746033.0,18700176.0,165632.0,9.355995633868703,100.0,7,100.0,194.1375
openclaw,r01,591.5596179962158,3.0,0.0,0.1411631846414455,0.0,5746033.0,18700176.0,165664.0,9.170305676855895,100.0,7,100.0,215.3975
openclaw,r01,592.5623490810394,4.0,0.0,0.18492377188029363,0.0,5771014.0,18788880.0,165760.0,9.263880224578914,100.0,6,99.75,271.78
openclaw,r01,593.5651400089264,4.0,0.0,0.19028797289666854,0.0,5798320.0,18802080.0,165809.0,8.865303574215702,100.0,7,98.75,195.1875
openclaw,r01,594.5679631233215,4.0,0.0,0.17476002258610956,0.0,5798406.0,18813168.0,166134.0,9.575795383655645,100.0,6,100.0,213.20499999999998
openclaw,r01,595.57088971138,5.0,0.0,0.18915866741953702,0.0,5798406.0,18813168.0,166202.0,9.293622329642913,100.0,8,100.0,282.4525
openclaw,r01,596.5735704898834,5.0,1.0,0.20609824957651046,0.0,5798406.0,18813168.0,166218.0,8.905177791640673,100.0,7,100.0,333.2075
openclaw,r01,597.5753083229065,6.0,0.0,0.2238848108413326,0.0,5860325.0,18849600.0,166334.0,9.08523259444271,100.0,7,98.5,223.33499999999998
openclaw,r01,598.5778107643127,6.0,0.0,0.2577639751552795,0.0,5860325.0,18849600.0,166576.0,9.489620727329484,100.0,6,99.25,251.88750000000002
openclaw,r01,599.58021068573,5.0,0.0,0.23969508752117452,0.0,5865405.0,18917712.0,166934.0,9.552052442640862,100.0,7,100.0,223.73000000000002
openclaw,r01,600.5831489562988,6.0,0.0,0.2535290796160361,0.0,5865405.0,18917712.0,167109.0,9.31899641577061,100.0,7,100.0,286.61
openclaw,r01,601.5864086151123,7.0,0.0,0.2656691134952005,0.0,5898115.0,18929328.0,167141.0,8.85562831306517,100.0,8,98.25,165.82750000000001
openclaw,r01,602.589102268219,5.0,0.0,0.21569734613212876,0.0,5902719.0,18934080.0,167435.0,9.422776911076443,100.0,8,100.0,220.02
openclaw,r01,603.5921316146851,6.0,0.0,0.23969508752117452,0.0,5902719.0,18934080.0,167455.0,8.932190179267343,100.0,6,100.0,322.4475
openclaw,r01,604.5948324203491,7.0,0.0,0.24364765669113497,0.0,5933175.0,18961008.0,167682.0,9.141965678627145,100.0,7,100.0,224.8
openclaw,r01,605.5981154441833,7.0,0.0,0.24534161490683226,0.0,5933175.0,18961008.0,168123.0,9.765990639625585,100.0,6,100.0,221.8375
openclaw,r01,606.600994348526,6.0,0.0,0.21908526256352345,0.0,5935725.0,19007472.0,168315.0,9.260991580916745,100.0,7,100.0,265.21000000000004
openclaw,r01,607.6035764217377,6.0,0.0,0.2255787690570299,0.0,5964980.0,19012224.0,168354.0,8.844174075807206,100.0,9,100.0,161.20999999999998
openclaw,r01,608.6068210601807,7.0,0.0,0.2317899491812535,0.0,5965962.0,19022784.0,168627.0,10.709275136399064,100.0,8,100.0,236.245
openclaw,r01,609.6091594696045,5.0,0.0,0.21061547148503668,0.0,5969338.0,19110432.0,168972.0,11.164896939412866,100.0,8,100.0,220.0275
openclaw,r01,610.6122312545776,6.0,0.0,0.22501411631846413,0.0,5969338.0,19110432.0,169082.0,9.16887572119133,100.0,6,100.0,293.1575
openclaw,r01,611.6151924133301,5.0,0.0,0.1775832862789385,0.0,5994044.0,19115184.0,169332.0,9.351620947630924,100.0,7,100.0,218.1325
openclaw,r01,612.6177170276642,6.0,0.0,0.21569734613212876,0.0,5994044.0,19115184.0,169617.0,9.639681796911558,100.0,7,99.75,183.125
openclaw,r01,613.6210644245148,7.0,0.0,0.26086956521739135,0.0,5996631.0,19272000.0,169923.0,9.575795383655645,100.0,8,98.75,227.15
openclaw,r01,614.6240983009338,7.0,0.0,0.26086956521739135,0.0,5996631.0,19272000.0,170399.0,9.649259547934529,100.0,7,100.0,227.51999999999998
openclaw,r01,615.6258270740509,6.0,0.0,0.1821005081874647,0.0,6001865.0,19276752.0,170682.0,9.533468559837727,100.0,8,98.5,188.56
openclaw,r01,616.6283450126648,6.0,0.0,0.18577075098814233,0.0,6001865.0,19276752.0,170910.0,9.374512556543442,100.0,6,100.0,277.2325
openclaw,r01,617.63108253479,6.0,0.0,0.18661773009599092,0.0,6020552.0,19295760.0,171136.0,9.262435677530018,100.0,7,100.0,211.63
openclaw,r01,618.6338460445404,6.0,0.0,0.18690005646527386,0.0,6024180.0,19328496.0,171432.0,9.381829534811114,100.0,7,98.5,181.0575
openclaw,r01,619.6356489658356,5.0,0.0,0.16854884246188595,0.0,6024180.0,19328496.0,171842.0,9.711163153786105,100.0,7,100.0,212.91750000000002
openclaw,r01,620.6376309394836,6.0,0.0,0.18774703557312256,0.0,6025207.0,19364400.0,172155.0,9.447220487195503,100.0,7,100.0,212.4875
openclaw,r01,621.6405107975006,5.0,0.0,0.16854884246188595,0.0,6025207.0,19364400.0,172556.0,9.638178415470993,100.0,7,100.0,209.465
openclaw,r01,622.6436080932617,5.0,0.0,0.1846414455110107,0.0,6027310.0,19400832.0,172835.0,9.46662507797879,100.0,7,100.0,212.675
openclaw,r01,623.6462368965149,6.0,0.0,0.18859401468097126,0.0,6028214.0,19410336.0,173105.0,9.37597503900156,100.0,7,97.0,154.91
openclaw,r01,624.6490912437439,6.0,0.0,0.1900056465273856,0.0,6028214.0,19410336.0,173433.0,9.534956304619225,100.0,6,99.75,196.6
openclaw,r01,625.6516997814178,5.0,0.0,0.16487859966120832,0.0,6030429.0,19448352.0,173782.0,9.581772784019975,100.0,8,100.0,213.2625
openclaw,r01,626.654860496521,5.0,0.0,0.19621682665160922,0.0,6032782.0,19544448.0,174043.0,9.60548885077187,100.0,7,97.75,162.29500000000002
openclaw,r01,627.6570370197296,6.0,0.0,0.19762845849802368,0.0,6033063.0,19584576.0,174388.0,9.78617137505853,100.0,8,100.0,219.65
openclaw,r01,628.6597847938538,4.0,0.0,0.1445511010728402,0.0,6033063.0,19584576.0,174774.0,9.8483664217602,100.0,8,100.0,205.345
openclaw,r01,629.6632030010223,6.0,0.0,0.16403162055335974,0.0,6039399.0,19620480.0,174990.0,9.36720698254364,100.0,7,99.5,210.995
openclaw,r01,630.6662309169769,7.0,0.0,0.16883116883116878,0.0,6046461.0,19620480.0,175273.0,9.309215655699361,100.0,7,98.5,184.6175
openclaw,r01,631.6688961982727,6.0,0.0,0.16487859966120832,0.0,6046461.0,19620480.0,175761.0,9.57064793130367,100.0,8,100.0,210.2525
openclaw,r01,632.6702811717987,7.0,0.0,0.18859401468097126,0.0,6053354.0,19660608.0,176051.0,9.462835727670207,100.0,7,100.0,217.0
openclaw,r01,633.6734635829926,7.0,0.0,0.1854884246188594,0.0,6053354.0,19660608.0,176441.0,9.529008109794136,100.0,7,99.75,254.3475
openclaw,r01,634.6767625808716,6.0,0.0,0.17645398080180685,0.0,6058008.0,19696512.0,176697.0,9.446609508963368,100.0,6,98.5,217.1325
openclaw,r01,635.6793386936188,5.0,0.0,0.15612648221343872,0.0,6060090.0,19740336.0,177058.0,9.51786550163832,100.0,7,100.0,207.6475
openclaw,r01,636.6822152137756,4.0,0.0,0.14680971202710336,0.0,6061668.0,19750368.0,177335.0,9.482220835932626,100.0,8,100.0,205.5275
openclaw,r01,637.6848680973053,4.0,0.0,0.16657255787690572,0.0,6062059.0,19800528.0,177656.0,9.597378277153558,100.0,7,100.0,210.89000000000001
openclaw,r01,638.6879134178162,5.0,0.0,0.1758893280632411,0.0,6062059.0,19800528.0,177896.0,9.459248870188562,100.0,6,99.75,282.67
openclaw,r01,639.6912801265717,4.0,0.0,0.1516092603049125,0.0,6070704.0,19811616.0,178114.0,9.351620947630924,100.0,7,99.75,257.2475
openclaw,r01,640.6943187713623,4.0,0.0,0.16741953698475442,0.0,6070704.0,19811616.0,178126.0,8.841415874005925,100.0,6,100.0,311.125
openclaw,r01,641.6968791484833,5.0,0.0,0.21880293619424052,0.0,6108907.0,19914576.0,178327.0,9.566167290886392,100.0,8,100.0,223.4925
openclaw,r01,642.6999487876892,5.0,0.0,0.2377188029361943,0.0,6113034.0,19964736.0,178580.0,9.3871822859816,100.0,7,100.0,225.19
openclaw,r01,643.7030205726624,3.0,0.0,0.14737436476566912,0.0,6113034.0,19964736.0,178857.0,9.669369931378665,100.0,7,100.0,199.85
openclaw,r01,644.7063362598419,3.0,0.0,0.14709203839638618,0.0,6114653.0,19984272.0,179084.0,9.344773790951638,100.0,7,100.0,206.9625
openclaw,r01,645.7079432010651,4.0,0.0,0.15753811405985318,0.0,6132487.0,19989024.0,179138.0,8.991570402747424,100.0,7,98.25,150.4175
openclaw,r01,646.7097570896149,5.0,0.0,0.16600790513833996,0.0,6138357.0,20001696.0,179366.0,9.539422326307573,100.0,8,100.0,209.91750000000002
openclaw,r01,647.7127213478088,5.0,0.0,0.16149068322981364,0.0,6141750.0,20012784.0,179621.0,9.343316175323663,100.0,7,98.25,207.68
openclaw,r01,648.7159624099731,5.0,0.0,0.16149068322981364,0.0,6141750.0,20012784.0,179976.0,9.675911498909317,100.0,7,100.0,208.8075
openclaw,r01,649.718729019165,5.0,0.0,0.16883116883116878,0.0,6141750.0,20012784.0,180050.0,9.06113537117904,100.0,7,100.0,266.9825
openclaw,r01,650.7215518951416,6.0,0.0,0.17024280067758324,0.0,6165441.0,20022288.0,180285.0,9.161854221944749,100.0,8,98.0,214.0675
openclaw,r01,651.7247273921967,7.0,0.0,0.21710897797854323,0.0,6168544.0,20108352.0,180586.0,9.586905689789555,100.0,7,99.5,222.3525
openclaw,r01,652.7265846729279,6.0,0.0,0.21541501976284583,0.0,6168544.0,20108352.0,181050.0,9.631595379331877,100.0,7,100.0,221.77
openclaw,r01,653.7292881011963,7.0,0.0,0.24449463579898367,0.0,6169570.0,20197056.0,181245.0,9.489620727329484,100.0,7,100.0,303.1925
openclaw,r01,654.7322096824646,7.0,0.0,0.2481648785996612,0.0,6184669.0,20245632.0,181474.0,9.234128841054437,100.0,7,100.0,227.26
openclaw,r01,655.735119342804,8.0,0.0,0.25211744776962164,0.0,6184669.0,20245632.0,181866.0,9.483699890812666,100.0,7,99.25,221.25
openclaw,r01,656.7378489971161,5.0,0.0,0.1829474872953134,0.0,6188077.0,20250384.0,182255.0,9.534956304619225,100.0,8,100.0,213.46
openclaw,r01,657.7406420707703,6.0,0.0,0.191699604743083,0.0,6188620.0,20268864.0,182556.0,9.526036794512004,100.0,7,100.0,215.39000000000001
openclaw,r01,658.7436010837555,5.0,0.0,0.18322981366459623,0.0,6188620.0,20268864.0,182969.0,9.636675502884765,100.0,7,100.0,217.8425
openclaw,r01,659.7466187477112,6.0,0.0,0.23122529644268774,0.0,6190415.0,20358096.0,183261.0,9.647755610972569,100.0,7,100.0,226.0625
openclaw,r01,660.748699426651,6.0,0.0,0.23235460191981927,0.0,6190415.0,20358096.0,183525.0,9.383294301327089,100.0,6,97.5,149.6925
openclaw,r01,661.7518310546875,4.0,0.0,0.17363071710897793,0.0,6191630.0,20366016.0,183881.0,9.618082618862042,100.0,7,100.0,224.1675
openclaw,r01,662.7549850940704,5.0,0.0,0.19536984754376063,0.0,6194916.0,20406144.0,184125.0,9.482220835932626,100.0,7,100.0,219.8075
openclaw,r01,663.7577817440033,4.0,0.0,0.17391304347826086,0.0,6194916.0,20406144.0,184483.0,9.581772784019975,100.0,8,100.0,212.625
openclaw,r01,664.7606813907623,3.0,0.0,0.17108977978543194,0.0,6194916.0,20406144.0,184822.0,9.594383775351014,100.0,7,100.0,214.445
openclaw,r01,665.7643985748291,5.0,0.0,0.25296442687747034,0.0,6195902.0,20517024.0,185020.0,9.753817388594578,100.0,7,97.75,184.8725
openclaw,r01,666.7676875591278,5.0,0.0,0.2526821005081875,0.0,6199458.0,20560320.0,185274.0,9.4792641097599,100.0,7,100.0,228.8
openclaw,r01,667.7707343101501,3.0,0.0,0.17137210615471488,0.0,6199458.0,20560320.0,185612.0,9.60548885077187,100.0,7,100.0,225.82999999999998
openclaw,r01,668.7735075950623,3.0,0.0,0.17137210615471488,0.0,6199458.0,20560320.0,185894.0,9.697536638603056,100.0,7,100.0,212.0925
openclaw,r01,669.7769057750702,4.0,0.0,0.1821005081874647,0.0,6201339.0,20581440.0,186154.0,9.416900530090427,100.0,7,100.0,216.81
openclaw,r01,670.7799232006073,4.0,0.0,0.1821005081874647,0.0,6201339.0,20581440.0,186522.0,11.241035235422514,100.0,8,100.0,215.79
openclaw,r01,671.7827658653259,4.0,0.0,0.19932241671372108,0.0,6201339.0,20581440.0,186822.0,11.017478152309613,100.0,6,99.75,248.84
openclaw,r01,672.7855844497681,3.0,0.0,0.17447769621682663,0.0,6207820.0,20628432.0,187035.0,9.41983780411728,100.0,9,100.0,213.5375
openclaw,r01,673.7889313697815,3.0,0.0,0.1541501976284585,0.0,6207820.0,20628432.0,187247.0,9.50896336710834,100.0,7,99.5,206.9
openclaw,r01,674.7920694351196,3.0,0.0,0.1533032185206098,0.0,6212370.0,20637408.0,187502.0,9.468101700202777,100.0,7,100.0,208.9475
openclaw,r01,675.7944326400757,3.0,0.0,0.1533032185206098,0.0,6212370.0,20637408.0,187787.0,9.670878178131337,100.0,7,100.0,208.28
openclaw,r01,676.7970366477966,3.0,0.0,0.15386787125917556,0.0,6212370.0,20637408.0,188072.0,9.653774173424829,100.0,7,100.0,209.7575
openclaw,r01,677.8003458976746,3.0,0.0,0.15386787125917556,0.0,6212370.0,20637408.0,188357.0,9.700561447286338,100.0,7,100.0,210.47
openclaw,r01,678.8036377429962,4.0,0.0,0.15669113495200448,0.0,6213852.0,20644800.0,188619.0,9.413965087281795,100.0,7,100.0,210.8275
openclaw,r01,679.8065354824066,4.0,0.0,0.15725578769057025,0.0,6213852.0,20644800.0,188991.0,9.652268828941214,100.0,7,100.0,209.305
openclaw,r01,680.8097450733185,3.0,0.0,0.1499153020892151,0.0,6213852.0,20644800.0,189195.0,9.583917718560075,100.0,7,99.25,262.3325
openclaw,r01,681.8130645751953,3.0,0.0,0.1490683229813664,0.0,6218088.0,20701296.0,189477.0,9.750778816199377,100.0,7,100.0,208.23250000000002
openclaw,r01,682.8159685134888,4.0,0.0,0.1854884246188594,0.0,6218088.0,20701296.0,189762.0,9.780065512400562,100.0,8,100.0,208.6575
openclaw,r01,683.8194582462311,4.0,0.0,0.18690005646527386,0.0,6230202.0,20763072.0,189872.0,9.103663289166017,100.0,8,98.0,219.4075
openclaw,r01,684.8224942684174,4.0,0.0,0.1871823828345568,0.0,6230202.0,20763072.0,190240.0,9.622582657517155,100.0,7,100.0,219.1375
openclaw,r01,685.8258123397827,4.0,0.0,0.0810276679841897,0.0,6230202.0,20763072.0,190569.0,9.683455481054109,100.0,7,100.0,194.5475
openclaw,r01,686.8290147781372,5.0,0.0,0.08582721626199885,0.0,6242519.0,20767824.0,190823.0,9.241078385538414,100.0,8,100.0,198.2875
openclaw,r01,687.831426858902,5.0,0.0,0.08554488989271603,0.0,6244862.0,20772576.0,191202.0,9.748869131180783,100.0,10,100.0,205.9075
openclaw,r01,688.8344633579254,3.0,0.0,0.05223037831733479,0.0,6244862.0,20772576.0,191631.0,9.71571383942518,100.0,7,100.0,192.1
openclaw,r01,689.8376042842865,4.0,0.0,0.08356860530773569,0.0,6252893.0,20826432.0,191885.0,9.44487881157154,100.0,8,99.0,197.0075
openclaw,r01,690.8402652740479,3.0,0.0,0.052795031055900665,0.0,6252893.0,20826432.0,192283.0,9.642689967233578,100.0,7,100.0,186.9425
openclaw,r01,691.8426427841187,4.0,0.0,0.08554488989271603,0.0,6255951.0,20888208.0,192595.0,9.55056179775281,100.0,9,100.0,198.335
openclaw,r01,692.8446650505066,4.0,0.0,0.055335968379446654,0.0,6258398.0,20892960.0,192959.0,9.38475952529669,100.0,8,94.75,208.8975
openclaw,r01,693.8474473953247,4.0,0.0,0.055335968379446654,0.0,6258986.0,20909856.0,193343.0,9.61358678716111,100.0,8,99.25,180.62
openclaw,r01,694.8497958183289,3.0,0.0,0.05307735742518349,0.0,6258986.0,20909856.0,193723.0,9.61898813241724,100.0,7,100.0,186.56
openclaw,r01,695.8516209125519,3.0,0.0,0.053642010163749254,0.0,6265879.0,20922528.0,193975.0,9.462835727670207,100.0,7,99.5,188.21
openclaw,r01,696.8550007343292,2.0,0.0,0.020892151326933894,0.0,6265879.0,20922528.0,194087.0,9.278029003586465,100.0,6,100.0,321.7475
openclaw,r01,697.8564615249634,2.0,0.0,0.029926595143986434,0.0,6307636.0,20927280.0,194165.0,9.090909090909092,100.0,8,98.5,170.97
openclaw,r01,698.8586478233337,3.0,0.0,0.06832298136645965,0.0,6309674.0,20991696.0,194342.0,9.584764283484233,100.0,7,99.25,342.1325
openclaw,r01,699.8602910041809,3.0,0.0,0.07989836250705817,0.0,6309674.0,20991696.0,194350.0,8.886459472122443,100.0,7,100.0,305.92
openclaw,r01,700.8637268543243,3.0,0.0,0.080180688876341,0.0,6339122.0,21038160.0,194587.0,9.549071618037136,100.0,6,98.75,168.7725
openclaw,r01,701.8661019802094,3.0,0.0,0.080180688876341,0.0,6340027.0,21104160.0,194835.0,9.639681796911558,100.0,6,99.0,171.54000000000002
openclaw,r01,702.8689897060394,2.0,0.0,0.04573687182382835,0.0,6340558.0,21179664.0,195092.0,9.425717852684144,100.0,7,100.0,173.07
openclaw,r01,703.8719205856323,2.0,0.0,0.04573687182382835,0.0,6340702.0,21255696.0,195299.0,9.684965689332502,100.0,7,99.5,172.47500000000002
openclaw,r01,704.8750967979431,1.0,0.0,0.006211180124223614,0.0,6341938.0,21264144.0,195451.0,9.065376813855515,100.0,7,86.25,158.395
openclaw,r01,705.8778173923492,1.0,0.0,0.006211180124223614,0.0,6341938.0,21264144.0,195624.0,9.586260733801717,100.0,8,99.0,159.275
openclaw,r01,706.880633354187,1.0,0.0,0.00649350649350644,0.0,6341938.0,21264144.0,195798.0,9.642689967233578,100.0,8,99.25,158.35
openclaw,r01,707.883442401886,2.0,0.0,0.0409373235460192,0.0,6343338.0,21330672.0,195964.0,9.756857855361597,100.0,7,93.25,172.1225
openclaw,r01,708.8859977722168,1.0,0.0,0.00649350649350644,0.0,6343338.0,21330672.0,196197.0,9.600374648766781,100.0,7,99.75,159.085
openclaw,r01,709.8884551525116,0.0,0.0,0.0,0.0,6343896.0,21340176.0,196311.0,8.808371076058098,100.0,5,97.25,138.7525
openclaw,r01,710.8915076255798,0.0,0.0,0.0,0.0,6343896.0,21340176.0,196311.0,5.845674201091192,92.0,1,0.0,81.035
openclaw,r01,711.894201040268,1.0,0.0,0.03585544889892711,0.0,6344499.0,21404592.0,196409.0,6.56581409856519,69.0,7,99.25,170.2125
openclaw,r01,712.8960061073303,1.0,0.0,0.03585544889892711,0.0,6344752.0,21469536.0,196455.0,7.64907898844833,100.0,7,45.25,169.86
openclaw,r01,713.8988888263702,0.0,0.0,0.0,0.0,6344752.0,21469536.0,196497.0,7.434538653366584,100.0,5,0.0,80.56
openclaw,r01,714.9019100666046,2.0,0.0,0.012704686617730054,0.0,6347154.0,21474288.0,196599.0,8.743765586034913,100.0,6,99.0,155.9525
openclaw,r01,715.9035458564758,2.0,0.0,0.018633540372670843,0.0,6367306.0,21481152.0,196740.0,9.140625,100.0,7,99.25,163.4925
openclaw,r01,716.9060544967651,1.0,0.0,0.01552795031055898,0.0,6367306.0,21481152.0,196933.0,9.58326830029655,100.0,7,99.25,161.3325
openclaw,r01,717.9091084003448,2.0,0.0,0.01891586674195367,0.0,6369888.0,21485904.0,197133.0,9.381829534811114,100.0,7,99.25,165.225
openclaw,r01,718.9120564460754,2.0,0.0,0.011857707509881465,0.0,6369888.0,21485904.0,197332.0,9.571317225253313,100.0,6,99.0,192.73250000000002
openclaw,r01,719.9148132801056,1.0,0.0,0.005081874647092088,0.0,6377628.0,21492768.0,197535.0,9.511928894433183,100.0,8,99.75,156.2375
openclaw,r01,720.9172582626343,2.0,0.0,0.060135516657255805,0.0,6383672.0,21590976.0,197675.0,9.534956304619225,100.0,7,98.25,176.64749999999998
openclaw,r01,721.9193248748779,2.0,0.0,0.060135516657255805,0.0,6383672.0,21590976.0,197919.0,9.600374648766781,100.0,7,100.0,173.72500000000002
openclaw,r01,722.9225995540619,2.0,0.0,0.061829474872953094,0.0,6383672.0,21590976.0,198074.0,9.68798751950078,100.0,6,98.25,222.58249999999998
openclaw,r01,723.9240152835846,2.0,0.0,0.060982495765104505,0.0,6384968.0,21694992.0,198312.0,9.515625,100.0,7,100.0,176.1625
openclaw,r01,724.9266464710236,1.0,0.0,0.005364201016374914,0.0,6384968.0,21694992.0,198497.0,9.581772784019975,100.0,7,99.25,157.4175
openclaw,r01,725.9298768043518,1.0,0.0,0.005646527385657851,0.0,6384968.0,21694992.0,198671.0,9.563182527301093,100.0,8,99.0,157.2425
openclaw,r01,726.9331398010254,2.0,0.0,0.007905138339920903,0.0,6387362.0,21699744.0,198901.0,9.443665264142123,100.0,8,100.0,159.62
openclaw,r01,727.9362602233887,2.0,0.0,0.00818746470920384,0.0,6387362.0,21699744.0,199181.0,9.549071618037136,100.0,7,100.0,158.62
openclaw,r01,728.9392468929291,2.0,0.0,0.00818746470920384,0.0,6387362.0,21699744.0,199461.0,9.700561447286338,100.0,7,100.0,158.6875
openclaw,r01,729.9420700073242,2.0,0.0,0.008469791078486777,0.0,6387362.0,21699744.0,199741.0,9.580277734435949,100.0,7,100.0,159.4025
openclaw,r01,730.9450504779816,3.0,0.0,0.011575381140598529,0.0,6390073.0,21704496.0,199996.0,9.451029320024952,100.0,7,98.75,252.7325
openclaw,r01,731.9475011825562,3.0,0.0,0.011857707509881465,0.0,6390073.0,21704496.0,200374.0,9.528272414870353,100.0,7,100.0,174.22
openclaw,r01,732.9502563476562,3.0,0.0,0.011010728402032766,0.0,6391021.0,21711360.0,200669.0,11.319281811085089,100.0,7,92.25,167.135
openclaw,r01,733.9536261558533,1.0,0.0,0.005364201016374914,0.0,6391021.0,21711360.0,200873.0,10.536996565719638,100.0,8,99.0,156.1325
openclaw,r01,734.9560811519623,2.0,0.0,0.053642010163749254,0.0,6391982.0,21802176.0,201052.0,9.584764283484233,100.0,7,100.0,172.8675
openclaw,r01,735.9591419696808,2.0,0.0,0.008752117447769603,0.0,6391982.0,21802176.0,201260.0,9.546092653252222,100.0,6,99.0,207.19
openclaw,r01,736.961697101593,2.0,0.0,0.007905138339920903,0.0,6394851.0,21806928.0,201520.0,9.408644094242472,100.0,8,100.0,160.275
openclaw,r01,737.9646859169006,2.0,0.0,0.02851496329757197,0.0,6394851.0,21806928.0,201660.0,9.329173166926678,100.0,7,99.75,337.41999999999996
openclaw,r01,738.9675204753876,2.0,0.0,0.030491247882552197,0.0,6416207.0,21832800.0,201794.0,9.344773790951638,100.0,6,98.75,169.2975
openclaw,r01,739.9702508449554,1.0,0.0,0.005364201016374914,0.0,6417007.0,21840192.0,202020.0,9.521583294374318,100.0,7,99.25,156.1
openclaw,r01,740.9727802276611,2.0,0.0,0.02456239412761152,0.0,6417007.0,21840192.0,202078.0,9.210115516703091,100.0,6,100.0,323.84250000000003
openclaw,r01,741.9745852947235,2.0,0.0,0.037267080745341574,0.0,6417007.0,21840192.0,202081.0,8.834087716560013,100.0,7,100.0,348.68
openclaw,r01,742.9779186248779,4.0,0.0,0.05251270468661773,0.0,6481068.0,21871872.0,202256.0,9.059722438796195,100.0,7,92.75,189.0025
openclaw,r01,743.9804885387421,1.0,0.0,0.035573122529644285,0.0,6481068.0,21871872.0,202555.0,9.58326830029655,100.0,7,99.75,170.95499999999998
openclaw,r01,744.9832561016083,1.0,0.0,0.035573122529644285,0.0,6483905.0,21879264.0,202754.0,9.343316175323663,100.0,7,100.0,171.245
openclaw,r01,745.9858272075653,1.0,0.0,0.03444381705251276,0.0,6499704.0,21926256.0,202781.0,8.58704137392662,100.0,9,99.25,259.8575
openclaw,r01,746.9890563488007,0.0,0.0,0.0,0.0,6499704.0,21926256.0,202936.0,9.575795383655645,100.0,7,99.25,168.895
openclaw,r01,747.9916577339172,1.0,0.0,0.036420101637492985,0.0,6503537.0,21988560.0,203015.0,8.895131086142323,100.0,7,99.25,172.1225
