workload,replica,minute,arrivals,output_tokens_s,prompt_sum,requested_output_sum,prefix_reuse,prompt_mean,prompt_p95,prompt_max,cached_mean,cached_p95,cached_max,uncached_mean,uncached_p95,uncached_max,output_mean,output_p95,output_max,queue_mean,queue_p95,queue_max,prefill_mean,prefill_p95,prefill_max,decode_mean,decode_p95,decode_max,residence_mean,residence_p95,residence_max,ongoing_output_step_gap_mean,ongoing_output_step_gap_p95,ongoing_output_step_gap_max,running_mean,running_p95,running_max,waiting_mean,waiting_p95,waiting_max,kv_mean,kv_p95,kv_max,cpu_mean,cpu_p95,cpu_max,cpu_max_mean,cpu_max_p95,cpu_max_max,runnable_mean,runnable_p95,runnable_max,gpu_busy_mean,gpu_busy_p95,gpu_busy_max,gpu_power_mean,gpu_power_p95,gpu_power_max
openclaw,r01,15,38,136.53333333333333,2065036,6358,0.8770016600194863,54343.05263157895,127371.6,127755,47658.94736842105,126799.2,127248,6684.105263157895,18129.599999999984,55389,167.31578947368422,344.8499999999999,617,7.971900662309245e-06,1.779405865818262e-05,1.89049169421196e-05,0.3076327729933454,0.7905675020301712,1.7168069509789348,1.421952927619905,2.961522760533259,7.312991738086566,1.7295936722504466,3.342911183834073,7.54184365272522,0.007995493403320949,0.00870375633239746,0.44616127014160156,1.25,3.0,3.0,0.0,0.0,0.0,0.0316111424807077,0.09593450028232639,0.101072840203275,8.878904505700866,9.819335306997766,10.954836693233318,97.14025108393193,100.0,100.0,6.5,8.0,8,81.35,100.0,100.0,169.38745833333334,312.802125,329.4475
openclaw,r01,16,32,117.95,1410862,6902,0.6582869196278587,44089.4375,140508.94999999995,179761,29023.5,115658.4,170544,15065.9375,60989.04999999999,96206,215.6875,600.4999999999999,1141,0.07744735592859797,0.2357763171545226,1.9541875780560076,0.7316048987631802,3.055974021437577,3.8078836069907993,2.0856727056670934,7.036863020644522,10.815294580999762,2.8947249352931976,8.679977285861968,11.031193256378174,0.009492257463699307,0.009285819530487061,0.38883280754089355,1.5166666666666666,3.049999999999997,5.0,0.03333333333333333,0.0,1.0,0.03498494259363825,0.0885657820440429,0.11603613777526822,8.919246423023166,9.73708846933999,10.663544106167057,98.95278861219455,100.0,100.0,6.666666666666667,8.0,9,84.42083333333333,100.0,100.0,200.14295833333333,337.811125,349.2375
openclaw,r01,17,35,194.53333333333333,1480827,18011,0.7099060187314251,42309.34285714286,113187.4,204872,30035.657142857144,110193.59999999999,179520,12273.685714285713,42602.7999999999,68467,514.6,1675.9999999999986,7572,0.037558190863845604,7.255421951413143e-06,1.3144067351240665,0.7424821848848037,2.369331183773463,2.981733087915927,10.791659456245336,33.63915819316167,175.11435695597902,11.571699830463954,34.171966767311055,177.23175954818726,0.016139978376861867,0.014459335803985595,0.38541436195373535,3.7333333333333334,7.049999999999997,8.0,0.03333333333333333,0.0,1.0,0.1570016939582157,0.2145256916996047,0.24280067758328627,9.390746742692697,9.744311127142383,11.598501404932875,100.0,100.0,100.0,7.05,8.0,9,98.04583333333333,100.0,100.0,226.94704166666668,314.96549999999996,340.6025
openclaw,r01,18,44,251.36666666666667,1847829,12891,0.7880729223320989,41996.11363636364,95937.0,108304,33096,95040.0,99264,8900.113636363636,26710.45,90433,292.97727272727275,922.55,2915,0.04044579570604996,4.8146233893930915e-06,1.7794639628846198,0.586720794476357,1.2911722609540448,4.195140530122444,6.918400785144926,21.018643091851846,90.62863045488484,7.545567355372689,21.40851631164551,90.90506625175476,0.02246014161316625,0.015102803707122803,0.40641307830810547,6.0,8.0,8.0,0.01694915254237288,0.0,1.0,0.21097436093751495,0.26377752682100497,0.2964426877470355,9.434611265136255,9.882884235706285,11.636988441112152,100.0,100.0,100.0,6.9491525423728815,8.0,9,99.69915254237289,100.0,100.0,239.17004237288137,344.9145,357.03999999999996
openclaw,r01,19,51,272.78333333333336,2081466,15858,0.6930192470114813,40813.05882352941,97084.0,109014,28284.235294117647,77352.0,108768,12528.823529411764,46022.0,86628,310.94117647058823,887.5,2539,0.3863311622419632,2.3653973769396544,2.5544722750782967,0.930253747143034,2.572872300981544,3.900336187100038,10.945377776362733,35.559546572039835,46.35961329890415,12.26196268493054,35.98142123222351,49.42506742477417,0.03840984409810944,0.21485822200775145,0.4069347381591797,11.716666666666667,21.049999999999997,23.0,0.35,2.049999999999997,4.0,0.34007152268021834,0.5600790513833991,0.5942970073404856,9.345563579549616,9.754128559916078,11.07817132157903,100.0,100.0,100.0,6.95,8.0,9,99.57916666666667,100.0,100.0,256.1855,346.54299999999995,379.9275
openclaw,r02,0,37,76.41666666666667,340967,4948,0.4273961996322225,9215.324324324325,14148.999999999989,17537,3938.5945945945946,10032.0,10560,5276.72972972973,7655.999999999999,8341,133.72972972972974,226.99999999999994,270,0.09452428470516729,0.6743178891018033,0.8505674391053617,0.73845793541546,3.789645293261844,6.23576121381484,3.454529222780587,9.846011181594799,10.981510458979756,4.287511451824291,11.056746912002563,11.373134136199951,0.022337629632340223,0.07898519039154052,5.731000185012817,2.457627118644068,12.0,16.0,0.1016949152542373,0.0,6.0,0.011417469781508106,0.051750423489553936,0.07029926595143987,3.2830099504123105,9.384749759231463,11.09040074557316,36.9228390436252,100.0,100.0,3.016949152542373,7.0,8,21.21186440677966,99.275,100.0,95.24351694915254,271.70025,304.16749999999996
openclaw,r02,1,110,340.9,2709120,24992,0.6071048901488306,24628.363636363636,56342.2,80899,14952,41447.999999999985,71280,9676.363636363636,29744.699999999993,53020,227.2,665.8499999999998,2539,0.05105661604849791,0.25851570103550314,1.401826238958165,0.5205969538518481,1.190375633782241,2.3167538437992334,7.224026868490248,22.163164643815247,71.42550987191498,7.795680423216386,23.174474132061004,71.93658208847046,0.03095441829063329,0.19609333276748656,0.35600972175598145,11.916666666666666,21.049999999999997,24.0,0.11666666666666667,1.0,2.0,0.14740730284208545,0.3134246188594014,0.3512140033879164,9.214958288136469,9.503295799611298,11.057392389270118,100.0,100.0,100.0,7.1,8.049999999999997,15,98.0875,100.0,100.0,277.159875,365.109,382.495
openclaw,r02,2,104,437.3833333333333,3276407,28424,0.7960915722619321,31503.91346153846,79702.59999999998,104798,25080,63201.59999999999,91344,6423.913461538462,23824.849999999973,88182,273.3076923076923,842.0999999999999,2596,0.07810885125162223,6.9746747612953135e-06,2.5565148459281772,0.38297145622737633,1.0256214654305944,3.622114937985316,7.288479507605259,24.723522672522797,75.28149544494227,7.7495598174058475,24.944295394420607,76.43235683441162,0.02648285600428144,0.0886904716491699,0.4028127193450928,11.866666666666667,15.0,15.0,0.11666666666666667,0.04999999999999716,4.0,0.1848531902879729,0.24253246753246752,0.2769621682665161,9.341834476780734,9.677448766436545,10.95676603714687,100.0,100.0,100.0,6.933333333333334,8.0,8,98.45833333333333,100.0,100.0,263.2049583333333,361.867125,383.3225
openclaw,r02,3,97,389.93333333333334,3667173,28144,0.7990896529833744,37805.907216494845,91322.19999999995,102426,30210.309278350516,89865.59999999999,98208,7595.59793814433,28087.99999999998,66258,290.1443298969072,763.5999999999997,9389,0.051838401983463275,0.05099444747902163,1.8239227661397308,0.4227346458601929,1.073471200233325,2.962176158092916,8.031972524129124,22.553679410926986,226.20587500394322,8.506545570707813,23.664627218246455,226.38731694221497,0.031191009808080802,0.1435210347175594,0.37357473373413086,12.55,17.0,19.0,0.13333333333333333,0.09999999999999432,3.0,0.20805571240353848,0.3087803500846979,0.318746470920384,9.331190791520036,9.676663528044717,11.696818465377417,100.0,100.0,100.0,6.983333333333333,8.0,10,98.525,100.0,100.0,278.478875,366.362625,388.65
openclaw,r02,4,84,299.8333333333333,3663627,16088,0.7391887875048415,43614.607142857145,90892.15,140877,32239.428571428572,86195.99999999999,108768,11375.17857142857,39151.749999999985,136653,191.52380952380952,729.3999999999999,1589,1.0639202312588514,5.582013478269798,6.734077277127653,0.8385581139258907,1.9111693906248546,7.038223251001909,10.126824326960126,28.73418105863966,47.02967624296434,12.029302668003808,32.460098874568935,47.81158995628357,0.04160079242285968,0.2659785985946655,0.4824538230895996,16.483333333333334,30.19999999999999,35.0,1.5,8.049999999999997,10.0,0.3101872764916243,0.5915584415584416,0.6225296442687747,9.314347497597804,9.756018757729768,11.045149195438213,100.0,100.0,100.0,6.933333333333334,8.0,9,99.57083333333334,100.0,100.0,305.5495833333333,382.74199999999996,408.2825
openclaw,r02,5,78,286.4166666666667,3156351,16046,0.7472476920342509,40466.03846153846,95627.19999999998,142997,30238.153846153848,90472.79999999996,110880,10227.884615384615,47628.7999999999,74692,205.71794871794873,522.8,2915,0.1924741718565854,1.3636671263724565,1.8560623270459473,0.6574533770565326,2.1836746030254237,3.3878326828125864,6.4800716785337915,20.109478821663647,81.58192664082162,7.329999226790208,21.147405791282644,82.01003813743591,0.025795541748545443,0.10312092304229736,0.48876523971557617,9.416666666666666,17.049999999999997,19.0,0.21666666666666667,1.0499999999999972,2.0,0.19965179747788445,0.33366741953698476,0.35601355166572557,9.349334634923515,9.751721286690232,10.516461226400374,100.0,100.0,100.0,7.233333333333333,8.099999999999994,19,99.1375,100.0,100.0,279.679,368.16,383.45
openclaw,r02,6,65,355.48333333333335,3027652,16823,0.8095302894784473,46579.26153846154,108346.4,127045,37707.32307692308,91449.59999999999,116688,8871.938461538462,27750.999999999993,111832,258.81538461538463,937.5999999999991,1289,0.16957329149143055,1.5033817468676702,3.516054342035204,0.5541890405190105,1.3950871727429324,5.041041031014174,5.6674458018969744,20.765945548890144,24.703676664968953,6.391208120492789,21.12621469497679,25.713918209075928,0.022341946479729192,0.0731889009475708,0.44910287857055664,8.610169491525424,12.099999999999994,15.0,0.2033898305084746,1.0999999999999943,3.0,0.1915081970350946,0.30415019762845846,0.3483907396950875,9.442362099046255,9.805207930874785,10.889235569422777,100.0,100.0,100.0,7,8.0,9,98.88135593220339,100.0,100.0,274.6758050847458,380.19649999999996,392.1325
openclaw,r02,7,43,281.3333333333333,2122835,14204,0.8638184314843123,49368.25581395349,95016.2,127613,42645.20930232558,91660.8,126720,6723.046511627907,19972.399999999998,76857,330.3255813953488,916.5999999999999,4571,0.007438776435243876,6.366102024912834e-06,0.31971245585009456,0.3545370511494057,0.6991339260945095,2.993894879007712,3.550823222910769,10.2318258842919,40.31960516795516,3.912799031235451,10.62030370235443,40.88069272041321,0.011054066893100387,0.012969648838043213,0.367276668548584,3.6166666666666667,7.049999999999997,10.0,0.0,0.0,0.0,0.07115565593826463,0.1802936194240542,0.20609824957651046,9.545644909923151,9.77903740161109,11.780308940552349,100.0,100.0,100.0,7.1,8.049999999999997,10,99.09166666666667,100.0,100.0,220.289875,345.157625,370.5275
openclaw,r02,8,33,247.85,1260646,15613,0.6764151078098054,38201.393939393936,122584.99999999988,204398,25840,86063.99999999999,168432,12361.39393939394,44544.399999999965,164045,473.1212121212121,1792.599999999997,4712,0.23850692448798905,1.504163060011341,4.706704130861908,0.7328954827125099,2.983579153241589,8.032979352865368,6.31778214702552,25.620476936502353,64.19435979193076,7.289184555862889,25.768497371673554,64.41046166419983,0.010719383403074932,0.011424338817596436,0.5753688812255859,3.05,5.0,5.0,0.11666666666666667,1.0,2.0,0.04224073028420854,0.10036702428006766,0.1298701298701299,9.467226662445723,9.806937368866874,11.474128497733313,100.0,100.0,100.0,7.083333333333333,8.0,9,98.37083333333334,100.0,100.0,221.13166666666666,364.671875,380.6775
openclaw,r02,9,48,161.71666666666667,2010161,7693,0.8644322519439985,41878.354166666664,95971.3,110786,36201,95383.2,108768,5677.354166666667,22280.55,39475,160.27083333333334,491.29999999999984,762,0.1749507378359946,1.4033861248288302,2.427766530076042,0.370875872123482,1.0277502293116412,1.5420564389787614,1.7659293704976637,4.267757528251968,6.372229069005698,2.31175597012043,6.4033384799957265,7.428297996520996,0.010106425187741106,0.014541137218475341,0.6255664825439453,2.683333333333333,10.049999999999997,12.0,0.15,1.0499999999999972,3.0,0.07443064182194617,0.2737577639751552,0.29785431959345,9.029239583270884,9.735305756753572,10.885839051777916,99.76666666666667,100.0,100.0,6.833333333333333,8.0,8,87.77083333333333,100.0,100.0,201.34129166666668,329.27424999999994,378.7725
openclaw,r02,10,43,134.3,1677389,7808,0.8045647133729862,39009.04651162791,91182.29999999999,99076,31385.302325581397,86011.2,97152,7623.7441860465115,24048.999999999993,66377,181.58139534883722,620.5999999999999,967,6.9512130129475925e-06,1.4473986811935902e-05,1.5588942915201187e-05,0.342565432613239,0.9092315852409227,2.3368684300221503,1.4757906059507107,4.732570783584379,8.016284761019051,1.8183629845463953,5.741240572929381,8.279376745223999,0.007637473738969052,0.008542835712432861,0.337444543838501,1.1833333333333333,3.0,3.0,0.0,0.0,0.0,0.028147939017504238,0.05559006211180123,0.11349520045172223,9.11411900004244,9.65259665560445,10.902842861605748,100.0,100.0,100.0,6.733333333333333,8.0,8,86.12083333333334,100.0,100.0,182.9165,333.66175,341.7275
openclaw,r02,11,33,135.93333333333334,1862544,8067,0.8283380151019251,56440.72727272727,103058.8,111686,46752,102009.59999999999,110352,9688.727272727272,38718.999999999985,81736,244.45454545454547,797.3999999999999,1743,7.977038904121429e-06,1.665344461798668e-05,1.9556842744350433e-05,0.44866373605151294,1.438012199802324,3.14438589499332,2.282903221111293,8.245039811450985,16.435296257026494,2.7315749327341714,10.42926926612854,16.613717317581177,0.009283710832465184,0.009609460830688477,0.35811519622802734,1.5,3.0,4.0,0.0,0.0,0.0,0.051190476190476196,0.11434217955957086,0.16516092603049126,8.875205268559712,9.691643728789588,11.211601434585997,98.2436026936027,100.0,100.0,6.4,8.0,8,84.71666666666667,100.0,100.0,194.65708333333333,343.97137499999997,352.4225
openclaw,r02,12,31,163.36666666666667,1412450,15272,0.727450883217105,45562.903225806454,97271.5,107106,33144.77419354839,86328.0,102960,12418.129032258064,59367.0,92847,492.64516129032256,582.0,9389,0.00788875465701905,1.6165548004209995e-05,0.24439145694486797,0.5629670678848221,1.9851039260393009,3.51450863503851,4.518336374342682,4.967926241457462,85.69562075496651,5.089192213550691,5.737512111663818,85.86765193939209,0.008687366837313118,0.009471750259399411,0.31278276443481445,1.728813559322034,3.0,4.0,0.0,0.0,0.0,0.03594158236752194,0.08639186900056461,0.09909655561829478,8.770966416134627,9.716308759712257,11.593072242159463,94.83470380936399,100.0,100.0,6.6440677966101696,8.0,9,86.57627118644068,100.0,100.0,196.1222881355932,340.2185,353.6775
openclaw,r02,13,29,175.91666666666666,1172242,5277,0.7229223999822563,40422.137931034486,84136.0,116214,29222.068965517243,76348.8,76560,11200.068965517241,36005.79999999995,111462,181.9655172413793,497.5999999999995,923,0.05229456178394371,9.311456233263014e-06,1.5164250249508768,0.4994289578372163,1.181933085573836,4.482405354967341,1.5792631403350368,4.274733609100798,9.424125973135233,2.13098668229991,5.818693304061889,10.81664752960205,0.008975652468192973,0.008972704410552979,0.42408061027526855,1.85,3.0,4.0,0.03333333333333333,0.0,1.0,0.03223696593261811,0.06705251270468655,0.11914172783737997,9.239388240835762,9.736308316430021,11.41609482220836,98.78333333333333,100.0,100.0,7.016666666666667,8.0,9,92.85833333333333,100.0,100.0,199.78375,348.64912499999997,365.5375
openclaw,r02,14,35,99.11666666666666,1877235,11212,0.7099121846758664,53635.28571428572,126674.19999999991,168314,38076.34285714286,93350.4,117216,15558.942857142858,60529.99999999998,142712,320.34285714285716,370.59999999999985,6234,0.5772569142614624,4.517141740466466,6.114680679049343,0.8895249180030078,3.8978210213594124,6.669731994858012,4.300883450365759,8.241315479134204,92.57594860298559,5.767665324892317,15.36389615535735,93.23154020309448,0.009849503126381375,0.00945901870727539,0.4993259906768799,1.35,3.0,5.0,0.16666666666666666,1.0499999999999972,3.0,0.03470261622435535,0.09261716544325238,0.1645962732919255,8.586429628999017,9.658414982511816,10.731555139603806,97.05007441920662,100.0,100.0,6.5,8.0,9,77.20833333333333,100.0,100.0,198.28795833333334,356.969,369.1925
openclaw,r02,15,38,215.33333333333334,1868908,9841,0.7777718325353629,49181.78947368421,130939.89999999997,169848,38252.21052631579,111487.19999999994,147840,10929.578947368422,37205.799999999996,95569,258.9736842105263,748.3999999999991,2171,0.027854550053904716,6.17738114669919e-06,1.0583403708878905,0.5709345534345821,2.0149032010464,4.540356710087508,3.6603890397083503,12.229162132996118,28.196291285799816,4.259178136524401,16.116372978687277,28.536301136016846,0.015243428921409946,0.013976299762725826,0.5394794940948486,3.8333333333333335,7.0,7.0,0.2,2.0,3.0,0.10758516845473366,0.23941276115189156,0.2899491812535291,9.410287508329846,9.766018531980583,11.079900124843945,100.0,100.0,100.0,7,8.0,9,99.39166666666667,100.0,100.0,245.09379166666668,364.573125,381.42
openclaw,r02,16,31,130.1,1562844,6519,0.7919101330651044,50414.32258064516,116596.0,204398,39923.6129032258,114576.0,167904,10490.709677419354,40114.0,53489,210.29032258064515,805.0,967,7.582437847891162e-06,1.5053432434797287e-05,1.668115146458149e-05,0.542883237147884,1.9191447750199586,3.0581757568288594,1.9361276437017707,6.69894152902998,12.537608293117955,2.479018465165169,8.404042720794678,14.485428094863892,0.008862961580193958,0.013425517082214351,0.32039523124694824,1.5,5.0,5.0,0.0,0.0,0.0,0.056239412761151894,0.189455110107284,0.22360248447204967,8.727748396096457,9.798439503771034,11.587648159700562,97.3105543887722,100.0,100.0,6.533333333333333,8.0,10,79.475,100.0,100.0,193.49375,338.6825,354.2125
openclaw,r02,17,35,158.71666666666667,1494919,8541,0.7742064954689852,42711.97142857143,103213.19999999995,115610,33067.885714285716,101111.99999999994,115104,9644.085714285715,31904.199999999986,87005,244.02857142857144,574.1999999999987,2892,6.688532552548817e-06,1.5137391164898872e-05,1.5529105439782143e-05,0.4064660798558699,0.9898290889803315,3.19936012593098,2.1052530942418213,4.6141748448600906,28.256429367000237,2.5117258412497385,5.430957031249994,28.516834259033203,0.008759412607155773,0.008708477020263672,0.36174654960632324,1.6,3.0,3.0,0.0,0.0,0.0,0.030566534914361003,0.07326369282891017,0.13946922642574822,9.186344940245128,10.137479927974804,11.71789670775472,99.68646864686468,100.0,100.0,6.85,8.049999999999997,10,87.89583333333333,100.0,100.0,191.43833333333333,335.67987500000004,352.055
openclaw,r02,18,45,147.55,1450853,9836,0.5833699210050914,32241.17777777778,76605.0,101332,18808.533333333333,47097.59999999999,74448,13432.644444444444,69533.59999999992,91300,218.57777777777778,714.7999999999994,1184,0.1125558550366097,0.8253140596672888,1.6390157828573138,0.591913149976689,2.3821644053794415,3.5671242349781096,2.4264657725786996,7.803979797847564,12.540579769061878,3.1309347841474744,7.918105506896969,14.133669376373291,0.009973342812268882,0.009230899810791015,0.3228023052215576,2.0338983050847457,4.099999999999994,6.0,0.05084745762711865,0.09999999999999432,1.0,0.03700868033955727,0.08407679277244492,0.12958780350084698,9.101289114937787,9.786204697269055,11.417875526438934,99.84896794764222,100.0,100.0,6.864406779661017,8.0,9,89.78813559322033,100.0,100.0,218.55338983050848,353.38525,356.7425
openclaw,r02,19,50,224.31666666666666,1513819,12470,0.7777944390974086,30276.38,68040.84999999999,79644,23548.8,63888.0,74448,6727.58,15332.5,58771,249.4,924.65,1289,0.015777419293299316,1.5394517686218023e-05,0.7886160670313984,0.31551050378475337,0.6840264272526837,2.0620201341807842,2.877694721799344,12.118627975345587,16.87658712407574,3.2089826440811158,13.036065566539763,17.263887882232666,0.0103599723261368,0.011154365539550782,0.3211634159088135,2.816666666666667,5.049999999999997,6.0,0.016666666666666666,0.0,1.0,0.052145680406549974,0.09256070016939584,0.15386787125917556,9.224568556342737,9.803334653786965,10.106051154086089,99.13658032469914,100.0,100.0,6.866666666666666,8.0,8,90.50833333333334,100.0,100.0,205.11154166666665,314.24162499999994,353.9325
openclaw,r03,0,37,65.5,403708,17690,0.3805919129667978,10911.027027027027,26885.39999999999,34482,4152.648648648648,10032.0,12672,6758.378378378378,17501.999999999967,24450,478.1081081081081,1726.3999999999937,8418,0.07024454967294996,0.4339931810740374,0.5810542688705027,0.6620509943459183,1.5388044625520625,5.91103121987544,18.954097146061375,56.29630209393782,353.1354257231578,19.686392681018727,56.66704683303815,353.5545492172241,0.0317425848299618,0.11830505132675254,5.710710763931274,2.694915254237288,14.099999999999994,15.0,0.03389830508474576,0.0,2.0,0.013738288240867466,0.06804065499717676,0.09119141727837377,3.2158323067138563,9.15596624826229,10.339987523393637,38.183145433187384,100.0,100.0,2.9491525423728815,7.0,7,19.572033898305083,99.775,100.0,93.59042372881356,259.98599999999976,323.8925
openclaw,r03,1,110,539.0166666666667,2566440,32393,0.6706878010006079,23331.272727272728,49828.8,58152,15648,40180.799999999996,49632,7683.272727272727,28542.149999999998,49192,294.4818181818182,831.55,2810,0.04556607391515916,0.5068400184274651,0.7561028311029077,0.4111386335687712,1.00921683604829,1.9836410807911307,8.930796912843785,29.705474932864306,107.46643231599592,9.387501608241688,30.32218371629715,107.9256043434143,0.030783596685377217,0.1530250310897825,0.2909729480743408,17.15,21.049999999999997,25.0,0.1,1.0,3.0,0.15626293995859214,0.23229813664596274,0.258893280632411,9.289662942500295,9.631181624100037,11.202995787174286,100.0,100.0,100.0,6.883333333333334,8.0,9,98.08333333333333,100.0,100.0,262.9585833333333,335.22875,359.6175
openclaw,r03,2,105,456.3,3224134,25233,0.7482418534713507,30706.038095238095,79114.4,91797,22975.542857142857,62092.799999999974,91344,7730.495238095238,26701.399999999998,86795,240.31428571428572,915.8,2519,0.328100114222616,2.634100447688251,3.7360281529836357,0.5194336933416448,1.5356728188693523,4.06907308800146,8.222275642214697,34.210560716083265,94.73553751711734,9.069809443610055,34.491121387481684,95.93725228309631,0.03413424649379791,0.1738787293434143,0.3738887310028076,16.233333333333334,22.099999999999994,27.0,0.5666666666666667,3.049999999999997,6.0,0.22949369471108602,0.36300112930547707,0.411914172783738,9.313617712802527,9.685057887929576,10.9204368174727,100.0,100.0,100.0,7.2,9.0,11,98.85416666666667,100.0,100.0,282.90295833333334,372.462875,386.92
openclaw,r03,3,96,401.56666666666666,3826495,25531,0.7593330188592955,39859.322916666664,95300.5,133347,30266.5,91344.0,95040,9592.822916666666,38059.0,128595,265.9479166666667,1185.5,2962,0.2745357504900312,1.8993739720899612,3.7415784678887576,0.6438354788770084,1.809706783737056,5.989722757134587,10.684761126554804,46.256616827333346,103.43099944805726,11.60313235471646,46.529520869255066,103.92232298851013,0.04514331796099316,0.25359869003295893,0.4744253158569336,18.866666666666667,25.0,25.0,0.45,3.0,5.0,0.2919348767174854,0.38290513833992096,0.4192546583850931,9.300617546785974,9.730424134822973,10.767790262172285,100.0,100.0,100.0,7,8.0,9,98.9375,100.0,100.0,299.14579166666664,380.71525,408.1975
openclaw,r03,4,84,384.0,3589410,20145,0.774772455640342,42731.07142857143,105749.2999999999,147624,33106.857142857145,94459.19999999995,136224,9624.214285714286,41791.54999999992,71275,239.82142857142858,675.1999999999997,4452,0.45826777648956823,3.0449163154466072,4.303806109121069,0.6516878466437837,1.906433904205912,3.7014017959591,20.518499918035342,53.26209059436805,889.9820124171674,21.628455528191157,54.443821144104,891.955638885498,0.02974381768195433,0.1294604778289793,0.5058293342590332,12.383333333333333,16.049999999999997,17.0,0.6333333333333333,5.0,6.0,0.20183041596085075,0.3846837944664031,0.4548277809147374,9.408166756210699,9.842607159911756,11.012183692596064,100.0,100.0,100.0,6.933333333333334,8.0,10,99.07916666666667,100.0,100.0,278.0769583333333,375.39175,382.2075
openclaw,r03,5,78,314.71666666666664,3631177,28190,0.7684780995253054,46553.55128205128,111974.0,147813,35775.38461538462,83424.0,116160,10778.166666666666,45864.199999999946,142533,361.4102564102564,1082.6999999999907,9389,0.5238373970988994,3.7647204504348335,5.236533004092053,0.8377611265302851,2.5753288530162526,6.7624779380857944,60.79630986895436,250.90787762078529,2149.9438686759677,62.15790839378651,255.5657266378387,2150.9073514938354,0.06272110040275214,0.3030176401138305,0.451707124710083,21.366666666666667,30.099999999999994,32.0,0.5666666666666667,4.0,5.0,0.46772068511198944,0.6238142292490119,0.6569734613212874,9.321367717800966,9.839642221842364,11.82158452900811,100.0,100.0,100.0,6.8,8.0,8,99.60833333333333,100.0,100.0,308.8883333333333,377.45075,391.69
openclaw,r03,6,66,139.86666666666667,2958069,18659,0.5013919553600676,44819.22727272727,99517.25,168314,22472,85272.0,143088,22347.227272727272,75307.25,98206,282.7121212121212,979.75,3709,2.7779148849305892,5.799006237240974,6.831842027837411,1.7958530546448221,4.171461816004012,5.242311378009617,69.86310875092309,262.77968378330115,884.4632956730202,74.43687669074896,263.6844386458397,889.5459005832672,0.2347311219200492,0.4456084370613098,0.6292552947998047,31.833333333333332,41.05,44.0,2.95,5.0,6.0,0.6628223226049313,0.8391727837380011,0.867871259175607,9.13054293474487,9.464907107585939,11.185752226214653,100.0,100.0,100.0,6.75,8.0,9,99.94583333333334,100.0,100.0,348.253,383.837875,408.75
openclaw,r03,7,42,138.13333333333333,1769795,9559,0.11426408143316034,42137.97619047619,95001.74999999999,128039,4814.857142857143,31283.999999999967,53856,37323.119047619046,89701.84999999999,128039,227.5952380952381,723.5499999999998,1459,14.785665435616725,19.51232476310106,21.24182342994027,2.3898919329124815,4.781536812521517,6.841964913997799,63.0387458108044,195.83984544196858,392.82738746586256,80.21430317560832,209.92994427680966,409.28174591064453,0.29175478972277596,0.4174015522003174,0.5211551189422607,41.067796610169495,43.0,43.0,8.983050847457626,12.0,13.0,0.9371752050455072,0.9754093732354601,0.9881422924901185,9.04003379624804,9.261942050732925,10.656888750195039,100.0,100.0,100.0,6.796610169491525,8.0,9,99.88983050847457,100.0,100.0,349.87838983050847,385.06149999999997,402.5
openclaw,r03,8,34,177.91666666666666,1339889,15705,0.20806499642880866,39408.5,87184.2,95599,8199.529411764706,36088.799999999996,86592,31208.970588235294,82522.7,90847,461.9117647058824,1011.7499999999973,9389,6.00229925447938,14.954681701760272,15.87970921699889,1.9432710679864291,4.305266874434892,4.570442887023091,111.70613564370775,271.61598910483224,2231.759914545808,119.65170595926396,283.1183885335915,2232.4143176078796,0.24881971921168916,0.3809852600097656,0.43179750442504883,45.0,48.0,49.0,5.083333333333333,12.0,12.0,0.9009175607001694,0.9701581027667985,0.9850367024280068,9.023588220508136,9.318306927634637,10.656888750195039,100.0,100.0,100.0,6.8,8.0,9,99.94583333333334,100.0,100.0,347.262875,381.992125,394.2975
openclaw,r03,9,47,145.16666666666666,1886225,12398,0.18614958448753463,40132.44680851064,95013.69999999998,111146,7470.63829787234,34689.6,84480,32661.808510638297,82853.8,95848,263.78723404255317,1118.7999999999997,2209,5.687870104118508,8.865630544302984,9.823840781114995,2.1793993346918215,4.329641445120797,4.823849568143487,70.51206944718898,298.12574404322066,575.2980447721202,78.37933891884823,307.02273683547963,581.2882964611053,0.3043940648209625,0.4023799419403076,0.4843132495880127,45.31666666666667,48.0,49.0,4.116666666666666,6.0,7.0,0.9236071899115378,0.9856860530773575,0.9954827780914738,9.05715623431669,9.257243966158034,9.501630181648812,100.0,100.0,100.0,6.733333333333333,7.049999999999997,9,99.92083333333333,100.0,100.0,352.8142916666667,386.76475,396.84
openclaw,r03,10,44,160.66666666666666,1906129,10127,0.04709020218463703,43321.11363636364,98591.40000000001,111326,2040,5280.0,5280,41281.11363636364,97139.40000000001,111326,230.1590909090909,636.8000000000001,2171,16.726291876217477,24.60992513856618,25.171054002130404,2.481318226179362,5.12448955627624,5.978810234926641,58.33670227828605,161.4682446494815,507.6193763969932,77.54431237957694,181.04164679050447,531.0412044525146,0.258051499210555,0.394322645664215,0.47474122047424316,42.1,47.05,48.0,9.416666666666666,16.0,16.0,0.9384246188594014,0.9788537549407115,0.9884246188594015,9.094565821188505,9.440218724468997,11.426797081198572,100.0,100.0,100.0,6.716666666666667,7.0,8,99.95416666666667,100.0,100.0,350.7864583333333,388.0685,401.1075
